no	id	skk_key	notation	reading	method	judgment	note
47	954648-604-0029	よてん	四天	よてん	align	o	
48	954645-085-0034	あらみぞ	荒溝	あら-みぞ	align	o	
49	954646-045-0036	くまさかごころ	熊坂心	くまさか-ごころ	align	o	
50	954647-168-0028	そめかえし	染返	そめ-かへし	align	o	
51	954648-125-0017	はなきりぐるま	花桐車	はな-きりぐるま	align	o	
52	954647-233-0014	たがえr	手返	た-がへる	align	o	
53	954647-260-0009	たてかk	立掛	たて-かく	JMdict	o	
54	954646-292-0047	こぼし	零	こぼし	JMdict	x	紙面の表記は 零翻（二つの表記を並べた見出し。NDL 側 OCR の表記 零 に直して字が欠けた）
55	954645-360-0038	かいめんしつ	海綿質	かいめん-しつ	JMdict	o	
56	954646-155-0018	きょうていけんぽう	協定憲法	けふてい-けんぱふ	JMdict	o	
57	954648-452-0036	みずぬし	水主	みづぬし	align	o	
58	954648-098-0001	はぐち	羽口	は-ぐち	align	o	
59	954647-354-0044	ちょうえい	寵榮	ちょう-えい	align	o	
60	954646-366-0024	さしつらぬk	刺貫	さし-つらぬく	JMdict	o	
61	954647-316-0057	じせつたいし	持節大使	ぢせつ-たいし	align	o	
62	954645-306-0011	おいかえs	逐返	おひかへす	align	o	
63	954648-684-0011	わきしお	涌潮	わき-しほ	align	o	
64	954648-459-0056	みのとき	巳時	み-のとき	align	o	
65	954647-295-0032	たんち	膽智	たんち	align	o	
66	954648-057-0045	ねんずごえ	念誦聲	ねんず-ごゑ	align	o	
67	954645-220-0003	うったえにん	訴人	うったへにん	align	o	
68	954645-355-0001	かいじょうきんむ	海上勤務	かいじゃう-きんむ	align	o	
69	954645-504-0045	かりうま	借馬	かり-うま	align	o	
70	954647-252-0004	たちきび	立黍	たちきび	align	o	
71	954646-436-0023	じこく	二黑	じ-こく	L	o	
72	954648-143-0020	はやはや	早早	はや-はや	JMdict	o	
73	954647-051-0032	せいけん	生絹	せい-けん	JMdict	o	
74	954645-466-0075	かいなげ	腕擧	かひなげ	L	o	
75	954647-452-0009	てだて	手楯	て-だて	align	o	
76	954645-225-0037	うぬぼれかがみ	自惚鏡	つぬぼれ-かがみ	JMdict	o	
77	954648-548-0017	やかずこう	矢數香	やかず-かう	align	o	
78	954648-253-0008	ふきべ	吹部	ふきべ	align	o	
79	954646-271-0034	ことおもい	異思	こと-おもひ	align	o	
80	954645-014-0050	あいしょうか	哀傷歌	あいしゃう-か	JMdict	o	
81	954647-195-0030	だいじゅう	大從	だい-じゅう	align	o	
82	954646-303-0037	こらち	小埓	こ-らち	align	o	
83	954648-665-0035	れいたい	靈體	れい-たい	L	o	
84	954646-175-0029	げんとう	玄冬	げん-とう	JMdict	o	
85	954645-619-0046	ぎえい	儀衞	ぎ-ゑい	align	o	
86	954645-021-0060	あかひげ	赤鬚	あか-ひげ	JMdict	o	
87	954646-479-0045	しゅうごうしんとう	習合神道	しふがふしんたう	JMdict	o	
88	954647-385-0024	つきあt	突當	つき-あたる	JMdict	o	
89	954647-260-0014	たてがわら	竪瓦	たて-がはら	align	o	
90	954645-246-0021	うるしべのつかさ	漆部司	うるしべ-の-つかさ	align	o	
91	954648-389-0017	まがり	曲	まがり	JMdict	o	
92	954647-429-0025	てあらいみず	手洗水	てあらひ-みづ	align	o	
93	954647-089-0036	せきてい	石鼎	せき-てい	align	o	
94	954648-722-0042	おさだいみょう	長大名	をさ-だいみゃう	align	o	
95	954647-144-0036	そうらん	層巒	そう-らん	align	o	
96	954645-275-0031	おいさかr	老盛	おい-さかる	align	o	
97	954647-381-0057	つがいぶね	番船	つがひ-ぶね	align	o	
98	954647-549-0041	とりがたかぶと	鳥形冑	とりがた-かぶと	align	o	
99	954648-020-0055	にぬきたまご	煮拔玉子	たぬき-たまご	L	o	
100	954646-082-0017	こうしつれい	皇室令	くわうしつれい	align	o	
101	954645-266-0034	えびすおじき	夷折敷	えびす-をじき	align	o	
102	954646-594-0039	しんえい	宸影	しん-えい	align	o	
103	954645-511-0001	かれこれや	彼此屋	かれこれ-や	align	o	
104	954647-036-0033	すいじょうけいさつ	水上警察	すゐじゃう-けいさつ	JMdict	o	
105	954647-443-0025	ちょうてい	釣艇	うてい	JMdict	o	
106	954647-400-0025	つちぐるま	槌車	つち-ぐるま	align	o	
107	954647-345-0021	ちゅうこし	中古史	ちゅうこし	align	o	
108	954646-489-0016	しま	死魔	し-ま	JMdict	o	
109	954648-087-0024	ばいも	貝母	ばいも	JMdict	o	
110	954646-535-0016	しゅうしん	衆心	しゅう-しん	align	o	
111	954647-013-0029	すごもr	巣籠	す-ごもる	JMdict	o	
112	954646-314-0034	ごんだいぐうじ	權大宮司	ごん-だいぐうじ	align	o	
113	954647-551-0015	とりさばk	取捌	とり-さばく	JMdict	o	
114	954645-328-0047	おもぎらい	面嫌	おも-ぎらひ	align	o	
115	954648-324-0032	へきしょう	碧霄	へき-せう	align	o	
116	954645-248-0023	うえかえ	植換	うゑかへ	align	o	
117	954648-457-0002	みどりこ	嬰兒	みどり-こ	align	o	
118	954645-132-0058	いちごもどき	苺擬	いちご-もどき	align	o	
119	954647-053-0044	せいし	聖使	せいし	align	o	
120	954645-528-0055	かんおん	寒温	かん-をん	align	o	
121	954648-115-0059	はちぼこり	蜂誇	はち-ぼこり	align	o	
122	954646-251-0038	ごしょがき	御所柿	ごしょ-がき	align	o	
123	954647-558-0007	どんかか	曇華科	どんくわ-くわ	align	o	
124	954646-224-0006	ごけ	五家	ごけ	align	o	
125	954647-630-0024	なんせんしんごう	難船信號	なんせん-しんがう	align	o	
126	954645-284-0049	おくりこm	送込	おくり-こむ	JMdict	o	
127	954647-036-0027	ずいしょう	隨性	ずゐ-しゃう	align	o	
128	954647-398-0028	ずしょ	圖書	づしょ	L	o	
129	954646-604-0016	じんしゃてつどう	人車鐵道	じんしゃてつだう	align	o	
130	954645-383-0035	かかy	抱	かかゆ	align	o	
131	954648-028-0069	にょいほうじゅ	如意寶珠	によい-ほうじゅ	L	o	
132	954647-285-0002	たるかがみ	樽鏡	たる-かがみ	align	o	
133	954647-580-0003	なかゆい	中結	なか-ゆひ	align	o	
134	954645-076-0030	あみだま	網丸	あみ-だま	align	o	
135	954647-545-0048	とよあしはら	豐葦原	とよ-あしはら	L	o	
136	954647-098-0011	せっこつぼく	接骨木	せっこつ-ぼく	JMdict	o	
137	954648-311-0021	ぶんどりひん	分捕品	ぶんどり-ひん	JMdict	o	
138	954645-605-0033	きょくばん	局盤	きょく-ばん	align	o	
139	954645-428-0003	かたがた	方方	かた-がた	JMdict	o	
140	954645-616-0039	きりのえだのまる	桐枝丸	きりのえだ-の-まる	align	o	
141	954646-507-0022	しょうじょうひ	猩猩緋	しゃうじゃう-ひ	JMdict	o	
142	954646-005-0050	くうしゃみ	驅烏沙彌	くうしゃみ	align	o	
143	954645-502-0036	からむすび	唐結	から-むすび	align	o	
144	954647-199-0004	たいせん	大川	たい-せん	JMdict	o	
145	954647-405-0003	つとめかたちょう	勤方帳	つとめかた-ちゃう	align	o	
146	954648-035-0033	ぬきぞめ	拔染	ぬき-ぞめ	JMdict	o	
147	954646-037-0032	くにみ	國見	くに-み	L	o	
148	954646-445-0021	じすう	字數	じ-すう	L	o	
149	954648-324-0040	へきちょう	碧鳥	へき-てう	align	o	
150	954645-219-0017	うつしのはい	移灰	うつし-のはひ	align	o	
151	954646-556-0032	じゅんけいよさん	純計豫算	じゅんけい-よさん	align	o	
152	954647-566-0012	ないどうじょう	内道場	ない-だうぢゃう	JMdict	o	
153	954647-460-0012	ちょうがたたからむすび	蝶形寶結	てふがた-たからむすび	align	o	
154	954646-355-0004	さくかい	朔晦	さく-くわい	align	o	
155	954647-578-0059	なかみどり	中緑	なか-みどり	align	o	
156	954645-072-0041	あまつづき	雨續	あま-つづき	JMdict	o	
157	954645-592-0050	きょうよみどり	經讀鳥	きゃうよみ-どり	align	o	
158	954648-597-0002	よしだしんとう	吉田神道	よしだ-しんたう	JMdict	o	
159	954646-075-0042	かいしゃけいざい	會社經濟	くわいしゃ-けいざい	align	o	
160	954647-420-0001	つりばりし	釣針師	つりばり-し	align	o	
161	954647-364-0030	じょるい	女類	ぢょ-るゐ	align	o	
162	954646-093-0040	がじょうがた	畫帖形	ぐわでふ-がた	align	o	
163	954645-574-0044	きばな	黄花	きばな	JMdict	o	
164	954647-100-0016	ぜったいち	絶對値	ぜったいち	L	o	
165	954648-068-0054	のどちょう	喉疔	のど-ちゃう	align	o	
166	954647-108-0011	せめほろb	攻滅	せめ-ほろぼす	JMdict	o	
167	954646-057-0052	くらやど	藏宿	くら-やど	align	o	
168	954647-230-0010	たかごえ	高聲	たか-ごゑ	JMdict	o	
169	954648-440-0014	みせばんにん	店番人	みせ-ばんにん	align	o	
170	954647-317-0033	じだたかい	地戰	ぢだたかひ	align	o	
171	954646-452-0068	したばざくら	下葉櫻	したば-ざくら	align	o	
172	954648-717-0001	えんすいけい	圓錐形	ゑんすゐ-けい	L	o	
173	954647-264-0017	たなずし	棚廚子	たな-づし	align	o	
174	954647-547-0009	とらぎす	虎鱚	とら-ぎす	JMdict	o	
175	954648-663-0020	れいがく	怜樂	れい-がく	align	x	紙面の表記は 伶樂（ndlocr-lite と見出しの読み直しがともに 怜 と読んだ）
176	954646-113-0058	ぐんばいうちわ	軍配團扇	ぐんばい-うちは	JMdict	o	
177	954646-031-0004	くちわけ	口分	くち-わけ	JMdict	o	
178	954646-565-0004	しょうs	誦	しょう-す	align	o	
179	954646-373-0047	さつまごよみ	薩摩暦	さつまごよみ	align	o	
180	954646-370-0003	さだ	狹田	さ-だ	align	o	
181	954645-174-0049	いまようのう	今樣能	いまやう-のう	align	o	
182	954648-330-0001	べにかんぞう	紅萱草	べにくわんざう	align	o	
183	954648-173-0015	ひきかけむすび	引掛結	ひきかけ-むすび	align	o	
184	954645-126-0018	いそなぎ	磯凪	いそ-なぎ	align	o	
185	954646-462-0019	じっち	實智	じっち	align	o	
186	954645-498-0016	からしば	唐芝	から-しば	align	o	
187	954645-504-0013	かりあつm	借集	かり-あつむ	JMdict	o	
188	954648-184-0007	ひざかみ	膝上	ひざ-かみ	align	o	
189	954648-696-0056	わりびきぼしゅう	割引募集	わりびき-ぼしふ	align	o	
190	954647-061-0023	せいどうかへい	靑銅貨幣	せいどう-くわへい	align	o	
191	954648-708-0018	いんこう	隕鑛	ゐん-くわう	align	o	
192	954646-567-0027	しょうれつ	勝劣	しょう-れつ	align	o	
193	954645-154-0033	いなぎ	稻置	いなぎ	L	o	
194	954647-171-0036	そらじょう	空錠	そら-ぢゃう	align	o	
195	954645-158-0009	いぬひきづな	犬引綱	いぬひき-づな	align	o	
196	954648-008-0042	にく	憎	にく	align	o	
197	954646-424-0018	しかいなみ	四海波	しかい-なみ	align	o	
198	954646-168-0029	げんじたくぼく	源氏啄木	げんじ-たくぼく	align	o	
199	954646-170-0006	げんしゅう	玄宗	げん-しゅう	align	o	
200	954645-085-0035	あらみたま	荒御魂	あら-みたま	align	o	
201	954645-034-0005	あさあさ	淺淺	あさ-あさ	align	o	
202	954645-405-0085	かけはしr	驅走	かけ-はしる	align	o	
203	954645-030-0025	あくぶつ	惡物	あく-ぶつ	align	o	
204	954645-552-0014	きさい	機才	きさい	JMdict	o	
205	954645-035-0041	あさけ	淺氣	あさけ	align	o	
206	954646-100-0035	かんげん	寛嚴	くわん-げん	JMdict	o	
207	954647-484-0032	てんりょう	添量	てん-りゃう	align	o	
208	954645-259-0013	ようれいぼし	妖靈星	えうれい-ぼし	align	o	
209	954648-147-0030	はらみつのふね	波羅蜜船	はらみつ-の-ふね	align	o	
210	954648-039-0056	ぬいはくや	縫箔屋	ぬひはく-や	align	o	
211	954648-271-0050	ふぜい	負税	ふぜい	align	o	
212	954648-267-0030	ふしどころ	臥所	ふし-どころ	JMdict	o	
213	954647-160-0007	そでうら	袖裏	そで-うら	JMdict	o	
214	954645-064-0007	あいもの	間物	あひもの	JMdict	o	
215	954647-544-0023	ともぞろえ	供揃	とも-ぞろへ	align	o	
216	954646-217-0032	こくすい	國粹	こくすゐ	L	o	
217	954645-216-0056	うちむそう	内無雙	うち-むさう	L	o	
218	954645-087-0002	ありあけがた	有明方	ありあけ-がた	align	o	
219	954648-228-0015	ひよす	菲沃斯	ひよす	JMdict	o	
220	954647-286-0018	たわやめ	手弱女	たわや-め	JMdict	o	
221	954645-486-0003	かみつち	紙土	かみ-つち	JMdict	o	
222	954645-395-0012	かくこく	各國	かく-こく	L	o	
223	954647-342-0015	ちゅうか	仲夏	ちゅう-か	JMdict	o	
224	954645-244-0041	うりくずし	賣崩	うり-くづし	align	o	
225	954648-449-0049	みつk	見附	みつける	JMdict	o	
226	954647-281-0006	たむしぐさ	田蟲草	たむし-ぐさ	align	o	
227	954647-120-0034	せんしゅ	先主	せん-しゅ	JMdict	o	
228	954648-045-0017	ねくたr	寐腐	ね-くたる	align	o	
229	954648-196-0046	ひだりあがり	左上	ひだり-あがり	align	o	
230	954648-579-0048	ゆどのがた	湯殿方	ゆどの-がた	align	o	
231	954647-047-0032	せいおんもんじ	聲音文字	せいおん-もんじ	align	o	
232	954647-250-0024	ただわたり	直渡	ただ-わたり	align	o	
233	954645-310-0035	おおいとかけ	大絲掛	おほ-いとかけ	align	o	
234	954647-237-0049	たくご	卓午	たくご	align	o	
235	954648-223-0039	ひゃくかこう	百和香	ひゃくくわ-かう	align	o	
236	954645-049-0033	あたりや	當矢	あたり-や	align	o	
237	954646-495-0039	しもはた	下機	しもはた	align	o	
238	954645-185-0019	いろはばんごう	以呂波番號	いろは-ばんがう	align	o	
239	954647-025-0012	すべくくr	統括	すべ-くくる	align	o	
240	954648-169-0010	ひかげわらび	日陰蕨	ひかげ-わらび	align	o	
241	954646-069-0045	くろぬりかぶと	黒塗兜	くろぬり-かぶと	align	o	
242	954648-281-0008	ふつうわりびき	普通割引	ふつう-わりびき	align	o	
243	954647-374-0008	じんよく	塵慾	ぢん-よく	align	o	
244	954645-437-0066	かたりつg	語繼	かたりつぐ	JMdict	o	
245	954647-200-0035	だいとうごめ	大唐米	だいたう-ごめ	align	o	
246	954647-342-0047	ちゅうかもじ	中髢	ちゅう-かもじ	align	o	
247	954647-469-0041	てんぐさかもり	天狗酒盛	てんぐ-さかもり	align	o	
248	954648-032-0040	にんどうく	人道苦	にんだう-く	align	o	
249	954648-532-0017	もののふし	物節	もの-の-ふし	align	o	
250	954646-195-0008	こうじるし	口印	こうじるし	align	o	
251	954645-016-0038	あえんまつ	亞鉛末	あえん-まつ	JMdict	o	
252	954645-152-0028	いととりぐるま	絲取車	いととり-ぐるま	align	o	
253	954646-060-0014	くりぬk	刳貫	くり-ぬく	JMdict	o	
254	954648-602-0029	よついかり	四錨	よつ-いかり	align	o	
255	954646-192-0001	こうけん	公驗	こう-けん	align	o	
256	954646-106-0015	かんのうちょう	勸農鳥	くわんのう-てう	JMdict	o	
257	954647-135-0020	せんりゅう	川流	せん-りう	align	o	
258	954646-548-0024	しゅつよう	出要	しゅつ-えう	align	o	
259	954648-417-0049	まめのこもち	豆粉餅	まめのこ-もち	align	o	
260	954646-603-0017	しんしつ	秦室	しんしつ	align	o	
261	954646-594-0057	しんか	身價	しんか	align	o	
262	954645-532-0005	きいろごし	黄色輿	きいろごし	align	o	
263	954648-214-0041	ひまいり	隙入	ひま-いり	align	o	
264	954647-415-0013	つめかた	詰方	つめ-かた	align	o	
265	954645-367-0015	こうさいなで	幸齋撫	かうさいなで	align	o	
266	954647-276-0007	たまおち	玉落	たま-おち	align	o	
267	954645-258-0032	ようたい	腰帶	えうたい	align	o	
268	954647-267-0030	たのくさびき	田草引	たのくさ-びき	align	o	
269	954646-432-0067	しか	齒科	しくわ	L	o	
270	954646-202-0036	こうり	公利	こうり	JMdict	o	
271	954646-490-0010	しまじゅ	縞繻	しまじゅ	align	o	
272	954647-342-0034	ちゅうがくく	中學區	ちゅう-がくく	align	o	
273	954646-094-0036	がほう	畫法	ぐわはふ	L	o	
274	954645-460-0080	かわぶくろ	革嚢	かは-ぶくろ	JMdict	o	
275	954645-111-0027	いきうろこ	生鱗	いき-うろこ	align	o	
276	954647-304-0002	ちこうじゃく	知更雀	ちかう-じゃく	align	o	
277	954648-530-0034	ものかたらい	物語	もの-かたらひ	align	o	
278	954646-603-0010	しんじきん	眞字金	しんじ-きん	align	o	
279	954647-419-0027	つりかびん	釣花瓶	つり-くわびん	align	o	
280	954647-088-0022	せきせんらく	石川樂	せきせん-らく	align	o	
281	954646-574-0046	しょせき	書尺	しょ-せき	align	o	
282	954645-323-0025	おおみみ	大御身	おほみ-み	align	o	
283	954647-431-0012	ていぎん	丁銀	てい-ぎん	align	o	
284	954647-581-0033	ながれもの	流物	ながれ-もの	JMdict	o	
285	954647-047-0039	せいか	勢家	せいか	JMdict	o	
286	954647-425-0008	ついはせ	追馳	つゐ-はせ	align	o	
287	954647-381-0031	つがいちょう	番蝶	つがひ-てふ	align	o	
288	954646-164-0019	げんかん	顯官	げん-くわん	align	o	
289	954647-006-0012	すうりょう	數量	すう-りゃう	L	o	
290	954645-176-0046	いもじ	鑄物師	いもじ	L	o	
291	954646-165-0012	けんけん	卷卷	けん-けん	align	x	紙面の表記は 眷眷
292	954645-418-0021	かしゃくじ	假借字	かしゃくじ	align	o	
293	954647-581-0041	ながろじ	長路地	なが-ろぢ	align	o	
294	954646-568-0051	しょくえい	燭影	しょく-えい	align	o	
295	954648-005-0034	にかいぐら	二階藏	にかい-ぐら	align	o	
296	954645-264-0073	えどもも	江戶桃	えど-もも	align	o	
297	954648-411-0037	まねb	學	まねぶ	L	o	
298	954646-321-0014	さいかくもの	才覺者	さいかく-もの	JMdict	o	
299	954647-413-0065	つみきr	積切	つみ-きる	align	o	
300	954645-469-0047	かぶきもん	冠木門	かぶき-もん	JMdict	o	
301	954647-027-0058	すみごろも	墨衣	すみ-ごろも	align	o	
302	954647-599-0018	ななくさのせっく	七種節句	ななくさ-の-せっく	JMdict	o	
303	954645-537-0004	きゅうめんきょう	球面鏡	きうめん-きゃう	JMdict	o	
304	954647-149-0047	ぞくたいだん	續體段	ぞくたい-だん	align	o	
305	954646-607-0004	じんせいかん	人生觀	じんせい-くわん	L	o	
306	954648-706-0019	いはいじろ	位牌白	ゐはい-じろ	align	o	
307	954648-713-0005	えのころぐさ	狗尾草	ゑのころ-ぐさ	JMdict	o	
308	954646-416-0005	しいじ	四時	しいじ	JMdict	o	
309	954646-529-0031	しゃのしゃのころも	紗紗衣	しゃのしゃの-ころも	align	o	
310	954647-516-0029	どくえ	毒餌	どくゑ	JMdict	o	
311	954645-129-0041	いたずらびと	徒人	いたづらびと	JMdict	o	
312	954645-551-0013	きこく	貴國	き-こく	L	o	
313	954648-044-0024	ねかせ	根械	ねかせ	align	o	
314	954645-524-0062	かんのう	肝腦	かんなう	L	o	
315	954645-195-0046	うきよでら	浮世寺	うきよ-でら	align	o	
316	954646-385-0045	さらさがわ	更紗革	さらさ-がは	align	o	
317	954648-358-0010	ほぞあな	臍穴	ほぞ-あな	align	o	
318	954646-143-0038	けだかげ	氣高氣	けだか-げ	align	o	
319	954645-249-0030	うんおう	蘊奧	うん-あう	JMdict	o	
320	954648-223-0049	ひゃくかんな	百官名	ひゃくくわん-な	align	o	
321	954645-232-0020	うまかた	馬方	うま-かた	JMdict	o	
322	954647-251-0037	たちかさなr	立重	たちかさなる	align	o	
323	954647-382-0016	つかえばしら	支柱	つかへばしら	align	o	
324	954646-561-0001	じゅんりん	純林	じゅん-りん	align	o	
325	954648-087-0017	ばいまし	倍増	ばい-まし	JMdict	o	
326	954646-133-0045	きょうてき	梟敵	けう-てき	JMdict	o	
327	954646-164-0041	げんけいじょう	減刑状	げんけい-じゃう	align	o	
328	954646-081-0008	こうぎょうけん	鑛業權	くわうげふ-けん	L	o	
329	954646-310-0026	こんよう	根葉	こん-えふ	align	o	
330	954646-554-0006	しゅりょうきょく	主獵局	しゅれふ-きょく	align	o	
331	954645-385-0008	がぎ	賀儀	が-ぎ	JMdict	o	
332	954646-227-0018	こごと	戸毎	こ-ごと	JMdict	o	
333	954647-578-0001	ながぶくろ	長袋	なが-ぶくろ	align	o	
334	954648-438-0045	みじんまく	身愼莫	み-じんまく	align	o	
335	954645-465-0019	かいおおい	貝覆	かひ-おほひ	JMdict	o	
336	954648-006-0012	にがざれ	苦戲	にが-ざれ	align	o	
337	954645-432-0034	かたてわらび	片手蕨	かたて-わらび	align	o	
338	954646-371-0022	さちゅうじょう	左中將	さ-ちゅうじゃう	align	o	
339	954646-454-0021	したん	四端	したん	JMdict	o	
340	954646-546-0028	しゅせい	趨勢	しゅ-せい	align	o	
341	954648-485-0039	むじんせん	無盡錢	むじん-せん	align	o	
342	954648-167-0014	ひうらがきにん	被裏書人	ひ-うらがきにん	JMdict	o	
343	954645-307-0029	おいつき	追附	おひつき	align	o	
344	954646-598-0008	じんぐうへい	神宮幣	じんぐう-へい	align	o	
345	954647-202-0034	だいてんやく	大典鑰	だい-てんやく	align	o	
346	954648-555-0006	やくぶん	約文	やく-ぶん	align	o	
347	954648-111-0014	はだふところ	肌懷	はだ-ふところ	align	o	
348	954646-288-0055	こう	國府	こふ	L	o	
349	954648-101-0013	ばくれつやく	爆裂藥	ばくれつ-やく	align	o	
350	954645-134-0006	いちぜんめし	一膳飯	いちぜん-めし	JMdict	o	
351	954646-217-0004	ごくしょう	極聖	ごく-しゃう	align	o	
352	954646-467-0033	しどのしゅうろん	四度宗論	しど-の-しゅうろん	align	o	
353	954648-285-0048	ふでつぐさ	筆津草	ふで-つ-ぐさ	align	o	
354	954647-485-0024	でんわびんりょう	電話便料	でんわびん-れう	align	o	
355	954647-545-0052	どようしばい	土用芝居	どよう-しばゐ	align	o	
356	954646-551-0008	しゅにゅうぼうえき	輸入貿易	しゅにふ-ぼうえき	align	o	
357	954647-054-0050	せいしじょ	製紙所	せいし-じょ	align	o	
358	954645-261-0034	えぞぎく	蝦夷菊	えぞ-ぎく	JMdict	o	
359	954646-071-0020	くろろ	黒絽	くろ-ろ	JMdict	o	
360	954648-187-0018	ひしくさ	菱草	ひし-くさ	align	o	
361	954648-543-0020	やいごめ	燒米	やい-ごめ	L	o	
362	954646-036-0013	くにがけr	國翔	くに-がける	align	o	
363	954648-416-0004	ままこ	繼粉	まま-こ	JMdict	o	
364	954648-495-0031	むらちどり	群千鳥	むら-ちどり	JMdict	o	
365	954646-246-0028	こしぐるま	越車	こし-ぐるま	align	o	
366	954647-011-0041	すくいばち	掬撥	すくひ-ばち	align	o	
367	954648-217-0052	ひめます	姫鱒	ひめ-ます	JMdict	o	
368	954648-516-0006	めんはぶたえ	綿羽二重	めん-はぶたへ	align	o	
369	954647-350-0026	ちゅうのう	中腦	ちゅう-なう	L	o	
370	954648-667-0007	れいい	靈位	れい-ゐ	JMdict	o	
371	954646-457-0029	しちょう	支廳	し-ちゃう	L	o	
372	954647-023-0051	すはだし	素跣	す-はだし	JMdict	o	
373	954646-157-0007	けむだし	烟出	けむ-だし	JMdict	o	
374	954648-345-0053	ほうびしょう	鳳尾蕉	ほうび-せう	align	o	
375	954645-129-0023	いたずき	勞	いたづき	JMdict	o	
376	954647-412-0062	つまびき	爪彈	つま-びき	L	o	
377	954646-228-0006	ここのつじぶん	九時分	ここのつじぶん	align	o	
378	954648-028-0019	にゃけおとこ	若氣男	にやけ-をとこ	align	o	
379	954646-256-0005	こしょうだい	胡椒鯛	こせう-だひ	JMdict	o	
380	954645-028-0038	あくこ	惡虎	あく-こ	align	o	
381	954648-553-0010	やくしゃこども	役者子供	やくしゃ-こども	JMdict	o	
382	954648-243-0027	ふうあつ	風壓	ふう-あつ	L	o	
383	954648-253-0037	ふきょうがお	不興顏	ふきょう-がほ	align	o	
384	954647-235-0012	たきいし	瀧石	たき-いし	align	o	
385	954648-355-0063	ほしびたい	星額	ほし-びたひ	align	o	
386	954645-074-0022	あまのみそら	天御空	あまの-みそら	align	o	
387	954647-463-0040	てらこや	寺小屋	てら-こや	JMdict	o	
388	954645-416-0020	かしつ	假漆	かしつ	JMdict	o	
389	954646-435-0038	しご	死期	し-ご	align	o	
390	954646-048-0080	くみはてr	組果	くみはてる	align	o	
391	954646-516-0031	しょうまいし	正米師	しゃうまい-し	align	o	
392	954645-333-0038	おもいこm	思込	おもひ-こむ	JMdict	o	
393	954647-464-0009	てらほうし	寺法師	てら-ほふし	align	o	
394	954647-072-0020	しょうかんり	小官吏	せう-くわんり	align	o	
395	954645-385-0010	かきあg	搔上	かき-あぐ	JMdict	o	
396	954647-239-0032	たくも	焚藻	たく-も	align	o	
