no	id	skk_key	notation	reading	method	judgment	note
403	954645-240-0073	うらしお	浦潮	うらしほ	align	o	
404	954646-020-0038	くすりこ	藥子	くすり-こ	align	o	
405	954646-202-0002	こうむにん	公務人	こうむ-にん	align	o	
406	954647-222-0010	とうせんにん	當選人	たうせん-にん	align	o	
407	954647-037-0005	すいしゃしゅう	出車衆	すゐしゃしゅう	align	o	
408	954648-263-0043	ふこ	府庫	ふ-こ	JMdict	o	
409	954646-004-0015	くい	區醫	くい	align	o	
410	954646-552-0010	じゅぼくどう	入木道	じゅぼくだう	align	o	
411	954645-506-0046	かりたて	驅立	かり-たて	align	o	
412	954646-278-0005	ことりあわせ	小鳥合	ことり-あはせ	align	o	
413	954645-474-0022	かえかた	替肩	かへ-かた	align	o	
414	954646-353-0068	さきみだr	咲亂	さき-みだれる	JMdict	o	
415	954646-214-0038	こくくん	國訓	こく-くん	align	o	
416	954648-232-0026	ひらやまりん	平山林	ひらやま-りん	align	o	
417	954645-235-0017	うまれしょう	生性	うまれしゃう	align	o	
418	954646-033-0013	ぐずてんおう	愚圖天王	ぐづ-てんわう	align	o	
419	954647-289-0009	だんぎょくしょ	斷獄署	だんぎょく-しょ	align	o	
420	954646-536-0065	しゅうほう	衆峰	しゅう-ほう	align	o	
421	954648-539-0006	もろてん	諸點	もろ-てん	align	o	
422	954647-075-0036	しょうしゅけいしほ	少主計試補	せうしゅけいしほ	align	o	
423	954647-143-0011	そうとくふれい	總督府令	そうとくふれい	align	o	
424	954645-076-0025	あみだのひじり	阿彌陀聖	あみだ-の-ひじり	align	o	
425	954645-508-0031	かりよう	借樣	かり-やう	align	o	
426	954646-158-0005	けらくてん	化樂天	けらく-てん	JMdict	o	
427	954645-631-0047	ぎんはず	銀筈	ぎん-はず	align	o	
428	954647-191-0028	だいさんのうしつ	第三腦室	だいさん-なうしつ	JMdict	o	
429	954647-231-0037	たかなからし	高菜芥	たかな-からし	align	o	
430	954645-390-0005	かきゅうかんちょう	下級官廳	かきふ-くわんちゃう	align	o	
431	954648-175-0007	ひきたおし	引倒	ひきたふし	align	o	
432	954646-548-0021	しゅちん	繻珍	しゅちん	JMdict	o	
433	954646-256-0001	こしょう	湖礁	こ-せう	align	o	
434	954646-489-0043	しまえびす	島夷	しま-えびす	align	o	
435	954647-509-0017	どくいみ	毒忌	どく-いみ	align	o	
436	954645-435-0043	かたまねき	片招	かた-まねき	align	o	
437	954645-312-0027	おおかわみず	大川水	おほかは-みづ	align	o	
438	954648-480-0020	むごし	無腰	む-ごし	JMdict	o	
439	954646-367-0057	さしものもち	指物持	さしもの-もち	align	o	
440	954645-445-0054	かつらん	褐藍	かつらん	align	o	
441	954646-103-0041	かんせつ	關節	くわん-せつ	L	o	
442	954647-256-0013	たつえいそう	竪詠草	たつ-えいさう	align	o	
443	954648-062-0036	のがけあそび	野掛遊	のがけ-あそび	align	o	
444	954646-361-0013	ささぐも	笹蜘蛛	ささぐも	JMdict	o	
445	954648-445-0017	みちもり	道守	みち-もり	align	o	
446	954647-330-0036	ちょうしょう	長松	ちゃう-しょう	align	o	
447	954648-450-0038	みつじゃのめ	三蛇目	みつ-じゃのめ	align	o	
448	954646-616-0020	しんよ	神輿	しんよ	L	o	
449	954646-475-0036	しばて	芝手	しばて	align	o	
450	954648-608-0051	よいのぞき	宵覗	よひ-のぞき	align	o	
451	954648-030-0005	により	似寄	により	JMdict	o	
452	954648-016-0011	にすす	煮煤	にすす	align	o	
453	954645-376-0029	こうほう	高峯	かうほう	align	o	
454	954645-424-0001	かせいがく	家政學	かせい-がく	L	o	
455	954646-436-0002	じこ	慈姑	じ-こ	align	o	
456	954648-270-0020	ふじんこんすう	不盡根數	ふじんこん-すら	JMdict	o	
457	954645-632-0063	ぎんみつだ	銀密陀	ぎん-みつだ	align	o	
458	954647-540-0004	とおみやぐら	遠見櫓	とほみ-やぐら	align	o	
459	954645-450-0023	かなづかい	假名遣	かな-づかひ	L	o	
460	954648-322-0024	ひょうちゃくぶつ	漂著物	へうちゃく-ぶつ	align	o	
461	954647-444-0015	ちょうふく	朝服	てう-ふく	JMdict	o	
462	954647-442-0007	ちょうせんじょう	挑戰狀	てうせん-じゃう	L	o	
463	954648-112-0025	はちよう	八葉	はち-えふ	align	o	
464	954648-268-0009	ふしみず	伏水	ふし-みづ	align	o	
465	954646-555-0005	しゅんおう	春鶯	しゅん-あう	align	o	
466	954646-337-0028	そうこひん	倉庫品	さうこひん	align	o	
467	954645-513-0004	かんい	乾飴	かん-い	align	o	
468	954647-290-0060	たんさく	短作	たん-さく	align	o	
469	954645-300-0055	おどろかし	驚	おどろかし	align	o	
470	954645-540-0003	きがわり	氣變	き-がはり	JMdict	o	
471	954647-362-0011	ちょさい	樗才	ちょさい	JMdict	o	
472	954646-417-0022	じゅうこう	獸行	じうかう	L	o	
473	954647-419-0011	つりかご	釣籠	つり-かご	JMdict	o	
474	954645-177-0023	いもほりぼうず	芋掘坊主	いもほり-ばうず	JMdict	o	
475	954648-174-0001	ひきこみしゅぎ	引込主義	ひきこみ-しゅぎ	align	o	
476	954646-094-0048	かふ	火夫	くわふ	JMdict	o	
477	954648-021-0057	にわくさ	庭草	には-くさ	align	o	
478	954647-501-0006	どうぶんりょう	同文料	どうぶんれう	align	o	
479	954646-478-0024	じひつしょうしょ	自筆證書	じひつしょうしょ	L	o	
480	954647-136-0004	せんりょく	淺緑	せん-りょく	L	o	
481	954647-434-0031	ていせいちそう	汀成地層	ていせい-ちそう	align	o	
482	954647-327-0047	ちょうかん	聴官	ちゃう-くわん	align	o	
483	954647-014-0009	すしあわび	鮨鮑	すし-あはび	align	o	
484	954647-177-0023	そんたい	尊體	そん-たい	L	o	
485	954646-122-0002	けいさん	硅酸	けい-さん	JMdict	o	
486	954645-403-0072	かけくらべ	驅競	かけ-くらべ	JMdict	o	
487	954648-622-0004	ろうとう	良宕	らうたう	align	x	紙面の表記は 莨宕（三系統とも くさかんむりを落として 良 と読んだ）
488	954646-547-0043	じゅたくぶつ	受託物	じゅたく-ぶつ	align	o	
489	954646-223-0021	ごかれい	護花鈴	ごくわ-れい	align	o	
490	954647-051-0008	せいけい	姓系	せいけい	align	o	
491	954648-430-0041	みいくさまつり	御軍祭	みいくさ-まつり	align	o	
492	954646-589-0062	しろげ	白毛	しろげ	JMdict	o	
493	954645-419-0072	かs	假	かす	L	o	
494	954648-550-0033	やきどうふ	燒豆腐	やき-どうふ	L	o	
495	954645-627-0023	ぎんじょう	吟情	ぎん-じゃう	align	o	
496	954648-277-0052	ぶだんせいじ	武斷政治	ぶだん-せいぢ	JMdict	o	
497	954646-424-0025	しこう	私交	し-かう	align	o	
498	954648-514-0010	めんおりいと	綿織絲	めん-おりいと	align	o	
499	954648-098-0026	はくてい	白帝	はく-てい	align	o	
500	954648-684-0011	わきしお	涌潮	わき-しほ	align	o	
501	954647-431-0040	ていげんりそく	定限利息	ていげん-りそく	align	o	
502	954648-702-0029	いしょうけん	圍障權	ゐしゃう-けん	align	o	
503	954647-141-0015	そうしゅこく	宗主國	そうしゅ-こく	L	o	
504	954645-045-0062	あせんやく	阿仙藥	あせん-やく	L	o	
505	954645-254-0021	えいざま	永樣	えい-ざま	align	o	
506	954645-097-0042	あんしん	安身	あん-しん	align	o	
507	954647-477-0004	てんだいさん	天台蒜	てんだい-さん	align	o	
508	954646-502-0005	しょうぐんしょく	將軍職	しゃうぐん-しょく	L	o	
509	954647-030-0067	すりごろも	摺衣	すり-ごろも	JMdict	o	
510	954648-193-0028	びぜんもの	備前物	びぜん-もの	align	o	
511	954646-534-0024	じゅうぎょうしゃ	從業者	じゅうげふ-しゃ	L	o	
512	954647-523-0014	としまおんな	年増女	としま-をんな	JMdict	o	
513	954646-595-0035	しんがた	新形	しん-がた	JMdict	o	
514	954645-499-0068	からだつき	體附	からだ-つき	align	o	
515	954647-307-0003	ちからおこし	力起	ちから-おこし	align	o	
516	954646-140-0031	けしとm	消止	けし-とめる	JMdict	o	
517	954647-541-0001	とぼr	點	とぼる	JMdict	o	
518	954647-374-0015	ちんれつしつ	陳列室	ちんれつしつ	JMdict	o	
519	954645-293-0033	おたち	御立	おたち	JMdict	o	
520	954647-073-0017	しょうこく	小國	せう-こく	L	o	
521	954645-546-0021	きくぎ	木釘	き-くぎ	JMdict	o	
522	954648-162-0044	ばんゆう	蠻勇	ばん-ゆう	L	o	
523	954647-043-0037	すえおきねんげん	据置年限	すゑおきねんげん	align	o	
524	954647-443-0033	じょうてつ	條鐵	でう-てつ	align	o	
525	954648-015-0044	にじょうこん	二乘根	にじょう-こん	L	o	
526	954648-703-0022	いたくはんばい	委託販賣	ゐたく-はんばい	L	o	
527	954648-400-0048	またしち	又質	また-しち	align	o	
528	954647-136-0033	せんろふ	纖蘿蔔	せん-ろふ	JMdict	o	
529	954646-612-0010	しんにん	神人	しん-にん	align	o	
530	954648-450-0011	みずさきしんごう	水先信號	みづさき-しんがう	align	o	
531	954648-672-0029	れんたいき	聯隊旗	れんたい-き	align	o	
532	954648-377-0031	ほんけん	本拳	ほん-けん	align	o	
533	954646-525-0044	じゃこか	蛇菰科	じゃこ-くわ	align	o	
534	954647-133-0005	ぜんびょう	善苗	ぜん-べう	align	o	
535	954648-705-0047	いの	維那	ゐ-の	JMdict	o	
536	954645-330-0045	おもてぶせ	面伏	おもて-ぶせ	JMdict	o	
537	954647-431-0023	ていけ	手活	ていけ	JMdict	o	
538	954646-203-0026	こうれん	後聯	こう-れん	align	o	
539	954648-697-0043	わるふざけ	惡巫山戲	わる-ふざけ	L	o	
540	954646-456-0033	しちじょうせん	七條錢	しちでう-せん	align	o	
541	954645-243-0053	うりあげ	賣上	うり-あげ	L	o	
542	954646-063-0033	くるまひき	車引	くるま-ひき	JMdict	o	
543	954645-345-0055	おんようのすけ	陰陽助	おんやう-の-すけ	align	o	
544	954647-340-0008	ちゃやこや	茶屋小屋	ちゃや-こや	align	o	
545	954646-525-0030	しゃけん	奢儉	しゃ-けん	align	o	
546	954648-439-0025	みすm	見澄	みすます	JMdict	o	
547	954647-198-0018	たいせいどうぶつ	胎生動物	たいせい-どうぶつ	JMdict	o	
548	954645-447-0045	かとくそうぞく	家督相續	かとく-さうぞく	L	o	
549	954645-581-0050	きむく	黃無垢	き-むく	align	o	
550	954647-206-0033	だいひし	大菱	だい-ひし	align	o	
551	954646-192-0046	こうぞうじしん	構造地震	こうざう-ぢしん	JMdict	o	
552	954648-170-0049	ひがよみ	僻讀	ひが-よみ	align	o	
553	954648-385-0004	もうき	盲龜	まうき	L	o	
554	954647-200-0025	だいとう	大濤	だい-たう	align	o	
555	954648-523-0069	もちつきしばい	餅搗芝居	もちつき-しばゐ	align	o	
556	954646-516-0053	じょうむいいん	常務委員	じゃうむゐゐん	align	o	
557	954648-591-0021	よか	豫科	よくわ	L	o	
558	954646-096-0046	がりょう	畫龍	ぐわ-りょう	L	o	
559	954648-546-0008	ようす	樣子	やうす	L	o	
560	954645-282-0020	おくこうらい	奧高麗	おく-かうらい	align	o	
561	954645-620-0042	ぎんいん	銀印	ぎん-いん	align	o	
562	954648-099-0039	はくひ	白皮	はくひ	align	o	
563	954645-045-0011	あせしずく	汗雫	あせ-しづく	align	o	
564	954647-105-0027	せばぬの	狹布	せば-ぬの	align	o	
565	954648-546-0018	ようせん	陽船	やう-せん	align	o	
566	954646-556-0014	しゅんが	春畫	しゅん-ぐわ	L	o	
567	954646-591-0030	しろぶち	白斑	しろ-ぶち	JMdict	o	
568	954647-121-0029	せんしょくがくこう	染織學校	せんしょく-がくかう	align	o	
569	954647-038-0040	すいたく	水澤	すゐ-たく	align	o	
570	954646-122-0012	けいさんふうたい	計算風袋	けいさん-ふうたい	align	o	
571	954648-352-0005	ほけんつき	保險附	ほけん-つき	align	o	
572	954647-574-0011	ながせっいん	長雪隱	なが-せっいん	align	o	
573	954648-736-0021	おんなじょたい	女世帶	をんな-じょたい	JMdict	o	
574	954646-035-0021	ぐどんもの	愚鈍者	ぐどん-もの	align	o	
575	954646-282-0012	このはな	斯花	この-はな	align	o	
576	954647-192-0009	たいじ	大耳	たいじ	align	o	
577	954648-622-0003	ろうたいじん	老大人	らう-たいじん	align	o	
578	954648-319-0014	へいにん	平人	へいにん	align	o	
579	954646-523-0049	しゃくほうしゃ	釋放者	しゃくはう-しゃ	align	o	
580	954646-320-0014	さゆうしろう	左右司郎	さいう-しらう	align	o	
581	954646-415-0016	じゆうききゅう	自由氣球	じいう-ききう	align	o	
582	954645-414-0062	かし	佳詩	かし	align	o	
583	954646-030-0007	くちまく	口幕	くちまく	align	o	
584	954647-365-0018	ちらい	地雷	ちらい	align	o	
585	954645-485-0046	かみぜに	紙錢	かみぜに	L	o	
586	954645-452-0011	かなり	可也	かなり	JMdict	o	
587	954645-341-0031	おりまz	織交	おり-まず	JMdict	o	
588	954647-023-0045	すばしり	洲走	す-ばしり	JMdict	o	
589	954648-224-0032	ひゃくしょうだい	百姓代	ひゃくしゃう-だい	align	o	
590	954647-351-0006	じゅうほうへいかん	重砲兵監	ぢゅうはうへい-かん	align	o	
591	954647-432-0016	ていさいか	體裁家	ていさい-か	align	o	
592	954647-400-0011	つちかいすき	培犂	つちかひ-すき	align	o	
593	954646-490-0017	しまそだち	島育	しま-そだち	JMdict	o	
594	954646-172-0003	げんしょう	元宵	げん-せう	JMdict	o	
595	954648-405-0006	まつかさにんぎょう	松笠人形	まつかさ-にんぎゃう	align	o	
596	954648-169-0031	ひがしのいちのつかさ	東市司	ひがし-の-いちのつかさ	align	o	
597	954648-369-0019	ほうき	法諱	ほふ-き	align	o	
598	954645-182-0006	いるかた	入方	いる-かた	align	o	
599	954645-534-0058	きゅうしょくしゃ	休職者	きうしょく-しゃ	align	o	
600	954645-501-0015	からはな	唐花	から-はな	align	o	
601	954646-093-0014	かっぱんや	活版屋	くわっぱん-や	JMdict	o	
602	954645-408-0026	かこう	家公	かこう	align	o	
603	954648-555-0012	やくまけ	厄負	やく-まけ	JMdict	o	
604	954647-447-0028	できあき	出來秋	でき-あき	JMdict	o	
605	954646-378-0024	さわのじょうぼうし	澤之丞帽子	さはのじょう-ばうし	align	o	
606	954646-534-0048	しゅうし	螽斯	しゅうし	align	o	
607	954646-149-0031	けってい	闕廷	けってい	align	o	
608	954648-682-0010	わかな	若名	わか-な	align	o	
609	954646-534-0010	じゅうぐんきしゃ	從軍記者	じゅうぐん-きしゃ	L	o	
610	954646-175-0036	げんどう	幻動	げん-どう	align	o	
611	954647-335-0064	ちゃがら	茶殼	ちゃがら	L	o	
612	954648-546-0038	ようてい	養丁	やう-てい	align	o	
613	954645-233-0058	うまのすず	馬鈴	うまのすず	align	o	
614	954645-239-0042	うらあそび	浦遊	うら-あそび	align	o	
615	954645-436-0032	かたむすび	片掬	かた-むすび	align	o	
616	954645-404-0028	かけじかけ	掛字掛	かけじ-かけ	align	o	
617	954645-612-0026	きり	奇利	きり	JMdict	o	
618	954647-263-0017	たどん	炭團	た-どん	L	o	
619	954646-486-0015	しおいりいけ	潮入池	しほいりいけ	align	o	
620	954647-280-0023	たみょう	他名	た-みゃう	align	o	
621	954648-067-0036	のちのつきみ	後月見	のち-の-つきみ	JMdict	o	
622	954646-031-0003	くちわ	口輪	くちわ	JMdict	o	
623	954648-234-0001	ひるとび	晝鳶	ひる-とび	JMdict	o	
624	954645-239-0007	うもれい	埋井	うもれ-ゐ	align	o	
625	954646-608-0007	しんぞくほう	親族法	しんぞく-はふ	JMdict	o	
626	954647-194-0020	たいしょうだい	大將代	たいしゃう-だい	align	o	
627	954645-517-0004	かんこくじん	韓國人	かんこく-じん	L	o	
628	954645-422-0045	かすりきず	掠傷	かすり-きず	JMdict	o	
629	954646-545-0023	しゅしゅつかぶつ	輸出貨物	しゅしゅつ-くわぶつ	align	o	
630	954648-047-0051	ねずみかべ	鼠壁	ねずみかべ	align	o	
631	954646-124-0006	けいじょうひ	經常費	けいじゃう-ひ	L	o	
632	954647-190-0007	たいこびょう	太鼓鋲	たいこ-びゃう	JMdict	o	
633	954645-259-0012	ようれい	要領	えうれい	align	o	
634	954648-162-0058	ばんりょう	盤領	ばん-りゃう	JMdict	o	
635	954647-516-0024	どかい	土灰	ど-くわい	align	o	
636	954645-485-0030	かみすがた	神姿	かみ-すがた	align	o	
637	954646-440-0040	しじつ	至日	しじつ	JMdict	o	
638	954645-390-0048	がきむしゃ	餓鬼武者	がき-むしゃ	align	o	
639	954648-495-0048	むらまつ	叢松	むら-まつ	align	o	
640	954648-116-0059	はじんらく	破陣樂	はぢん-らく	align	o	
641	954646-088-0028	かこしょう	過去生	くわこしゃう	align	o	
642	954648-480-0024	むこしょ	武庫署	むこ-しょ	align	o	
643	954647-058-0013	せいそつ	精卒	せい-そつ	align	o	
644	954647-370-0035	ちんぞうぶつ	珍藏物	ちんざう-ぶつ	align	o	
645	954646-127-0048	げいのう	藝能	げい-のう	L	o	
646	954648-172-0016	ひきおうぎ	引扇	ひき-あふぎ	align	o	
647	954646-426-0037	しかえ	仕替	しかへ	align	o	
648	954647-315-0043	ちじょうわくせい	地状惑星	ちじゃう-わくせい	align	o	
649	954647-239-0035	だくろう	濁浪	だく-らう	align	o	
650	954646-542-0026	しゅけいかん	主計官	しゅけい-くわん	align	o	
651	954645-067-0034	あぶらあし	脂足	あぶら-あし	JMdict	o	
652	954648-301-0042	ふりわけがみ	振分髪	ふりわけがみ	JMdict	o	
653	954648-276-0014	ふたつひき	二引	ふたつ-ひき	align	o	
654	954646-609-0004	しんとうりゅう	新當流	しんたうりう	JMdict	o	
655	954648-302-0028	ふるこう	古甲	ふるかふ	align	o	
656	954645-210-0016	うちあげすだれ	打上簾	うちあげ-すだれ	align	o	
657	954648-049-0044	ねちがe	寢違	ねちがへる	L	o	
658	954648-689-0038	わたしちん	渡賃	わたし-ちん	JMdict	o	
659	954647-014-0028	すずいし	錫石	すずいし	JMdict	o	
660	954646-442-0003	しじょう	史生	しじゃう	JMdict	o	
661	954647-414-0006	つみだs	積出	つみだす	JMdict	o	
662	954648-515-0004	めんじゅす	綿繻子	めんじゅす	align	o	
663	954647-440-0037	ちょうしゃ	釣者	てう-しゃ	align	o	
664	954646-026-0050	くちかず	口數	くち-かず	L	o	
665	954645-310-0009	おおあらき	大荒城	おほ-あらき	align	o	
666	954646-103-0053	かんせん	官線	くわん-せん	align	o	
667	954647-131-0043	せんびょう	腺病	せん-びゃう	align	o	
668	954646-523-0038	しゃくにち	赤日	しゃく-にち	align	o	
669	954645-504-0026	かりいお	假庵	かり-いほ	align	o	
670	954645-476-0018	かえりごと	返事	かへり-ごと	JMdict	o	
671	954646-031-0027	ぐず	愚圖	ぐづ	L	o	
672	954647-630-0026	なんせんぶつ	難船物	なんせん-ぶつ	align	o	
673	954647-124-0034	せんだいうま	仙臺馬	せんだい-うま	align	o	
674	954648-565-0022	やつこらま	臣	やつこ-らま	JMdict	o	
675	954646-094-0016	かにゅう	火入	くわにふ	align	o	
676	954646-210-0040	こきゅうさよう	呼吸作用	こきふ-さよう	align	o	
677	954647-059-0038	せいちょう	正丁	せい-ちゃう	align	o	
678	954645-154-0026	いなおおせどり	稻負鳥	いな-おほせ-どり	L	o	
679	954645-263-0049	えだおれ	枝折	えだ-をれ	align	o	
680	954645-604-0054	きょくちそくず	局地測圖	きょくち-そくづ	align	o	
681	954647-429-0003	てあてよびだし	手當呼出	てあて-よびだし	align	o	
682	954646-323-0035	さいこう	鰓孔	さい-こう	JMdict	o	
683	954648-374-0061	ほれみ	惚身	ほれ-み	align	o	
684	954647-513-0025	どくどくs	毒毒	どくどくし	JMdict	o	
685	954646-088-0048	がぞう	畫像	ぐわざう	L	o	
686	954648-556-0036	やけい	野景	やけい	align	o	
687	954646-126-0022	けいだん	輕煖	けい-だん	align	o	
688	954645-280-0034	おきつも	沖津藻	おき-つも	align	o	
689	954646-582-0033	しらなみの	白波之	しらなみ-の	align	o	
690	954646-426-0028	しかばかり	然許	しか-ばかり	align	o	
691	954646-369-0050	さそい	誘	さそひ	JMdict	o	
692	954646-406-0023	さんなくどう	三惡道	さん-なくだう	JMdict	o	
693	954645-174-0053	いまり	伊萬里	いまり	L	o	
694	954648-526-0037	もとうた	本歌	もと-うた	JMdict	o	
695	954645-039-0033	あさんれん	下三連	あさんれん	align	o	
696	954645-204-0051	うすいたもの	薄板物	うすいた-もの	align	o	
697	954648-146-0066	はらいもどし	拂戾	はらひ-もどし	L	o	
698	954646-384-0033	さやし	鞘師	さやし	align	o	
699	954648-711-0012	えぞうしや	繪草紙屋	ゑざうし-や	JMdict	o	
700	954647-097-0043	せっけい	楔形	せっけい	JMdict	o	
701	954648-716-0027	えんし	遠志	ゑんし	align	o	
702	954645-368-0015	ごうじゅう	剛柔	がうじう	JMdict	o	
703	954647-317-0051	じじ	祖父	ぢ-ぢ	JMdict	o	
704	954647-597-0008	なつはづき	夏初月	なつは-づき	JMdict	o	
705	954645-408-0043	かこく	家國	か-こく	JMdict	o	
706	954645-535-0016	きゅうせき	舊績	きう-せき	align	o	
707	954646-248-0031	こしべ	越邊	こし-べ	align	o	
708	954647-493-0014	とうこう	筒口	とう-こう	align	o	
709	954645-446-0026	かてい	家弟	かてい	align	o	
710	954646-455-0050	じちそう	實相	じち-さう	align	o	
711	954646-613-0003	じんばさし	人馬指	じんば-さし	align	o	
712	954648-669-0023	れつじ	列次	れつじ	JMdict	o	
713	954648-070-0019	のふく	野服	のふく	align	o	
714	954647-320-0010	じとうだい	地頭代	ぢとう-だい	JMdict	o	
715	954646-263-0020	こちゅう	孤忠	こちゅう	align	o	
716	954647-046-0031	せいい	聖意	せい-い	JMdict	o	
717	954646-529-0014	しゃとう	砂頭	しゃ-とう	align	o	
718	954645-067-0071	あぶらしめぎ	油搾木	あぶら-しめぎ	JMdict	o	
719	954646-404-0044	さんち	三知	さんち	align	o	
720	954648-214-0027	ひぼし	日乾	ひぼし	JMdict	o	
721	954647-439-0023	ちょうさい	嘲齋	てう-さい	align	o	
722	954645-534-0052	きゅうしょ	灸所	きうしょ	align	o	
723	954648-262-0039	ぶげいしゃ	武藝者	ぶげい-しゃ	L	o	
724	954646-586-0012	しりょく	士力	し-りょく	align	o	
725	954648-452-0031	みずにら	水韮	みづ-にら	JMdict	o	
726	954645-297-0073	おてもと	御手許	お-てもと	JMdict	o	
727	954646-118-0004	けいえん	經筵	けい-えん	align	o	
728	954645-465-0007	かいいれだいきん	買入代金	かひいれ-だいきん	align	o	
729	954648-567-0030	やといいれ	雇入	やとひいれ	JMdict	o	
730	954646-404-0021	さんだし	三出	さん-だし	align	o	
731	954645-359-0025	かいはん	海畔	かい-はん	align	o	
732	954646-114-0049	ぐんよう	軍容	ぐん-よう	JMdict	o	
733	954646-548-0003	しゅじのふし	珠持節	しゅぢ-の-ふし	align	o	
734	954646-318-0032	こんえのたいしょう	近衞大將	こんゑ-のたいしゃう	align	o	
735	954647-609-0018	なべやきうどん	鍋燒饂飩	なべやき-うどん	L	o	
736	954645-537-0037	きうん	氣運	き-うん	L	o	
737	954645-036-0010	あさすず	朝涼	あさ-すず	JMdict	o	
738	954646-537-0029	じゅういんしょうしゅう	充員召集	じゅうゐん-せうしふ	align	o	
739	954647-483-0044	でんもん	殿門	でん-もん	align	o	
740	954646-610-0016	しんつい	眞椎	しん-つゐ	align	o	
741	954646-478-0064	しびれぐすり	痺藥	しびれ-ぐすり	JMdict	o	
742	954646-554-0041	しゅおく	朱屋	しゅ-をく	align	o	
743	954645-506-0003	かりさま	假樣	かり-さま	align	o	
744	954648-442-0059	みたまや	御靈屋	み-たまや	L	o	
745	954648-454-0032	みずます	水枡	みづ-ます	align	o	
746	954648-310-0039	ぶんじょう	文場	ぶんぢゃう	align	o	
747	954647-254-0064	たちむかい	立向	たち-むかひ	align	o	
748	954647-141-0013	そうしゅう	僧衆	そう-しゅう	JMdict	o	
749	954646-288-0055	こう	國府	こふ	L	o	
750	954645-447-0057	かどたてあまりゅう	角立雨龍	かどたて-あまりゅう	align	o	
751	954648-137-0014	はまき	葉卷	はまき	L	o	
752	954645-137-0031	いちまつもよう	市松模樣	いちまつ-もやう	L	o	
753	954648-193-0044	ひそざい	砒素劑	ひそ-ざい	JMdict	o	
754	954645-329-0018	おもたせ	御持	お-もたせ	JMdict	o	
755	954647-040-0027	すいび	翠眉	すゐび	align	o	
756	954645-184-0068	いろともだち	色友達	いろともだち	align	o	
757	954646-276-0031	ことひき	琴彈	こと-ひき	align	o	
758	954645-413-0019	かさはず	笠筈	かさ-はず	align	o	
759	954645-556-0002	きしょうがく	氣象學	きしゃう-がく	L	o	
760	954646-367-0044	さしむき	差向	さし-むき	align	o	
761	954647-401-0048	つっかけじじゅう	突掛侍從	つっかけ-じじゅう	align	o	
762	954646-288-0031	こいやまい	戀病	こひ-やまひ	JMdict	o	
763	954645-414-0070	かじ	夏時	かじ	JMdict	o	
764	954648-380-0055	ぼんにん	凡人	ぼんにん	JMdict	o	
765	954645-244-0031	うりぎょく	賣玉	うりぎょく	L	o	
766	954645-505-0056	かりこm	借込	かり-こむ	JMdict	o	
767	954648-172-0049	ひきおk	引起	ひき-おこす	JMdict	o	
768	954647-551-0032	とりしまりきそく	取締規則	とりしまり-きそく	align	o	
769	954645-548-0028	きかしょくぶつ	歸化植物	きくわしょくぶつ	L	o	
770	954645-335-0015	おもいのこし	思殘	おもひ-のこし	align	o	
771	954647-292-0003	たんしきんるい	擔子菌類	たんしきん-るゐ	L	o	
772	954645-239-0009	うもん	右門	う-もん	align	o	
773	954647-607-0023	のうぜいしゃ	納稅者	なふぜいしゃ	align	o	
774	954647-488-0006	どうよう	童謠	どうえう	L	o	
775	954646-139-0026	けし	家司	けし	JMdict	o	
776	954645-253-0022	えいが	榮華	えい-ぐわ	L	o	
777	954645-485-0035	かみすきば	紙漉場	かみすき-ば	align	o	
778	954647-397-0050	つじつじ	辻辻	つじ-つじ	JMdict	o	
779	954645-548-0050	きかんしつ	汽罐室	きくわん-しつ	JMdict	o	
780	954647-186-0029	たいかきかん	退化器官	たいくわ-きくわん	JMdict	o	
781	954645-442-0023	かずけもの	被物	かづけ-もの	JMdict	o	
782	954647-626-0020	なるさお	鳴竿	なる-さを	align	o	
783	954647-448-0035	てきだんへい	擲彈兵	てきだん-へい	JMdict	o	
784	954646-012-0007	くさいと	草絲	くさいと	align	o	
785	954645-359-0020	かいほう	楷法	かい-はふ	align	o	
786	954648-348-0035	ほっきょくよう	北極洋	ほくきょく-やう	JMdict	x	紙面は ほくきょく-やう。SKK の見出し ほっきょくよう は JMdict の読みで、底本の語形と違う（字音の促音化）
787	954647-542-0015	とみふだ	富札	とみ-ふだ	JMdict	o	
788	954648-098-0038	はくでん	薄田	はく-でん	align	o	
789	954646-221-0003	こくみんきょういく	國民教育	こくみん-けういく	L	o	
790	954648-356-0031	ほじゅうへい	補充兵	ほじゅう-へい	JMdict	o	
791	954646-401-0012	さんしょくばん	三色版	さんしょく-ばん	JMdict	o	
792	954647-206-0012	たいほう	大法	たい-はふ	JMdict	o	
793	954646-558-0027	じゅんしん	純臣	じゅん-しん	align	o	
794	954647-181-0008	だいいっき	第一紀	だいいっき	align	o	
795	954648-382-0049	ほんやくきょく	飜譯局	ほんやくきょく	align	o	
796	954646-488-0029	しおみつたま	潮滿瓊	しほ-みつ-たま	align	o	
797	954645-132-0008	いちようらん	一葉蘭	いちえふ-らん	JMdict	o	
798	954647-209-0045	だいましょ	大魔所	だい-ましょ	align	o	
799	954646-589-0023	しろがねし	銀師	しろがね-し	align	o	
800	954645-335-0047	おもいもうk	思設	おもひ-まうける	JMdict	o	
801	954647-526-0019	とじこm	閉籠	とぢ-こもる	JMdict	o	
802	954645-509-0026	かるかん	輕羹	かる-かん	L	o	
