no	id	skk_key	notation	reading	method	judgment	note
39	954647-575-0020	ながつかえ	長仕	ながつかへ	align	o	
40	954648-294-0036	ふみきり	蹈切	ふみきり	align	o	
41	954648-180-0009	ひくれ	日暮	ひ-くれ	align	o	
42	954647-449-0023	てきれき	滴瀝	てき-れき	align	o	
43	954647-476-0022	でんせんびょうどく	傳染病毒	でんせん-びゃうどく	align	o	
44	954646-241-0038	ござしょ	御座所	ござしょ	JMdict	o	
45	954647-174-0028	それん	疎簾	そ-れん	align	o	
46	954645-552-0044	きさきまち	后町	きさき-まち	JMdict	o	
47	954646-392-0027	さんがいいなずま	三蓋電	さんがい-いなづま	align	o	
48	954645-419-0015	かしらだか	頭高	かしらだか	JMdict	o	
49	954648-416-0051	まめいり	豆炒	まめいり	align	o	
50	954648-483-0043	むしもぐさ	蒸艾	むし-もぐさ	align	o	
51	954646-541-0057	しゅくむ	宿霧	しゅくむ	align	o	
52	954646-250-0009	ごしょうぐん	後將軍	ご-しゃうぐん	align	o	
53	954646-057-0052	くらやど	藏宿	くら-やど	align	o	
54	954646-249-0029	ごしゃ	五舍	ごしゃ	align	o	
55	954648-524-0065	もちよりき	持與力	もち-よりき	align	o	
56	954648-635-0038	りがくはくし	理學博士	りがく-はくし	L	o	
57	954645-109-0005	いがと	毬斗	いがと	align	o	
58	954646-426-0022	しかのたま	鹿玉	しかのたま	align	o	
59	954646-587-0035	しれい	市令	しれい	align	o	
60	954646-487-0026	しおせ	潮瀬	しほせ	JMdict	o	
61	954647-265-0043	たにつづき	谷續	たに-つづき	align	o	
62	954647-393-0020	つくよみ	月夜見	つく-よみ	JMdict	o	
63	954645-630-0039	きんてんげつ	近點月	きんてん-げつ	JMdict	o	
64	954645-569-0020	きじょう	軌條	きでう	L	o	
65	954648-378-0033	ほんじょうるり	本淨瑠璃	ほん-じゃうるり	align	o	
66	954647-184-0019	たいき	大記	たい-き	align	o	
67	954646-220-0025	こくふう	國風	こくふう	L	o	
68	954646-048-0071	くみはかり	酌量	くみ-はかり	align	o	
69	954645-393-0050	かくが	客我	かくが	align	o	
70	954645-424-0054	かせつ	嘉節	かせつ	JMdict	o	
71	954648-042-0033	ぬれごろも	濡衣	ぬれ-ごろも	JMdict	o	
72	954646-514-0038	しょうぶ	象舞	しゃう-ぶ	align	o	
73	954648-640-0016	りくじょうけいさつ	陸上警察	りくじゃう-けいさつ	align	o	
74	954648-708-0052	いんのほくめん	院北面	ゐん-の-ほくめん	align	o	
75	954647-067-0018	せいりょうがく	西涼樂	せいりゃう-がく	align	o	
76	954646-567-0033	しょうろう	鐘樓	しょう-ろう	L	o	
77	954645-203-0030	うしろがみ	後髮	うしろ-がみ	L	o	
78	954648-390-0040	まきた	眞北	まきた	L	o	
79	954645-551-0004	きこうりょうよう	氣候療養	きこう-れうやう	align	o	
80	954645-632-0062	きんみつだ	金密陀	きん-みつだ	align	o	
81	954648-259-0013	ふくほう	福報	ふく-はう	align	o	
82	954645-161-0065	いわたおび	岩田帶	いはた-おび	JMdict	o	
83	954648-163-0020	はんわかり	半分	はん-わかり	align	o	
84	954646-544-0007	しゅさつ	手札	しゅ-さつ	JMdict	o	
85	954648-154-0035	はんしょう	叛將	はんしゃう	JMdict	o	
86	954645-062-0040	あいじゃく	相酌	あひじゃく	JMdict	o	
87	954648-484-0011	むしょうしゅとく	無償取得	むしゃう-しゅとく	align	o	
88	954646-343-0015	そうな	草名	さう-な	align	o	
89	954646-013-0051	くさのあるじ	草主	くさ-の-あるじ	align	o	
90	954648-130-0049	はなもちわちがい	花持輪違	はなもち-わちがひ	align	o	
91	954647-309-0006	ちぎょうこく	知行國	ちぎゃう-こく	align	o	
92	954647-343-0022	ちゅうきょ	冲虚	ちゅう-きょ	align	o	
93	954647-138-0023	そうかい	僧戒	そうかい	align	o	
94	954647-048-0045	せいき	生氣	せいき	L	o	
95	954647-367-0048	ちりやま	塵山	ちり-やま	align	o	
96	954646-327-0004	さいせき	細石	さい-せき	align	o	
97	954647-205-0005	だいねつ	大熱	だい-ねつ	align	o	
98	954647-614-0031	なまぼし	生干	なま-ぼし	JMdict	o	
99	954647-385-0016	つきあげ	築上	つき-あげ	align	o	
100	954645-157-0012	いぬくこ	犬枸杞	いぬ-くこ	align	o	
101	954647-378-0005	つうしんしゅ	通信手	つうしん-しゅ	align	o	
102	954647-254-0070	たちもどr	立戻	たち-もどる	JMdict	o	
103	954647-609-0014	なべまつり	鍋祭	なべ-まつり	align	o	
104	954646-215-0013	こくざい	國財	こく-ざい	align	o	
105	954648-025-0038	にゅうもんきん	入門金	にふもん-きん	align	o	
106	954648-349-0071	ぼくじょう	墨場	ぼくぢゃう	JMdict	o	
107	954648-306-0004	ふんえん	噴烟	ふん-えん	align	o	
108	954648-640-0015	りくじょううんそう	陸上運送	りくじゃう-うんそう	align	o	
109	954648-064-0016	のこぎりくず	鋸屑	のこぎり-くづ	JMdict	o	
110	954645-490-0049	かめやまじき	龜山磁器	かめやま-じき	align	o	
111	954646-216-0001	こくさいふんそう	國際紛爭	こくさい-ふんさう	L	o	
112	954647-152-0022	そくいれい	即位禮	そくゐ-れい	align	o	
113	954646-358-0040	さけきげん	酒機嫌	さけ-きげん	JMdict	o	
114	954645-165-0038	いいおとし	言落	いひ-おとし	align	o	
115	954647-583-0006	なきしずm	泣沈	なき-しづむ	JMdict	o	
116	954645-203-0018	うしろあたま	後頭	うしろ-あたま	align	o	
117	954648-027-0029	にほんたかのわ	二本鷹羽	にほん-たかのは	align	o	
118	954646-254-0020	ごすう	語數	ごすう	L	o	
119	954647-387-0037	つぎだい	接臺	つぎ-だい	JMdict	o	
120	954645-575-0033	きわものし	際物師	きはもの-し	align	o	
121	954648-050-0024	ねつき	寢付	ねつき	L	o	
122	954647-112-0016	せんかく	仙客	せん-かく	JMdict	o	
123	954645-528-0027	かんれい	勘例	かん-れい	JMdict	o	
124	954646-332-0035	さいやく	歳役	さい-やく	JMdict	o	
125	954645-074-0001	あまのたくみ	天工	あまの-たくみ	align	o	
126	954645-481-0060	かまわき	竈脇	かま-わき	align	o	
127	954646-437-0053	しさい	紫菜	しさい	align	o	
128	954647-467-0033	でんかく	殿閣	でん-かく	JMdict	o	
129	954647-046-0034	せいい	生意	せいい	align	o	
130	954645-365-0053	こうかんかち	交換價値	かうくわん-かち	JMdict	o	
131	954648-438-0038	みしりなき	見知泣	みしり-なき	align	o	
132	954645-621-0017	きんかい	近界	きん-かい	align	o	
133	954645-508-0056	かりりょう	借料	かり-れう	align	o	
134	954647-535-0055	といやえいぎょう	問屋營業	とひや-えいげふ	align	o	
135	954646-562-0041	じょうきゃくめいぼ	乘客名簿	じょうきゃくめいぼ	JMdict	o	
136	954646-365-0038	さしさば	刺鯖	さし-さば	align	o	
137	954645-418-0007	がしょう	牙商	がしゃう	align	o	
138	954647-038-0037	すいどうてっかん	水道鐵管	すゐだう-てっくわん	align	o	
139	954647-497-0034	どうたい	胴體	どう-たい	L	o	
140	954645-116-0004	いがんめんかん	依願免官	いぐわん-めんくわん	JMdict	o	
141	954645-616-0023	きりならい	切習	きり-ならひ	align	o	
142	954648-400-0048	またしち	又質	また-しち	align	o	
143	954645-090-0058	あわしお	沫鹽	あわしほ	align	o	
144	954648-260-0053	ふくりほう	複利法	ふくりはふ	JMdict	o	
145	954648-478-0052	むくのみいろ	椋實色	むくのみ-いろ	align	o	
146	954647-095-0020	せちげ	節下	せちげ	align	o	
147	954648-216-0001	ひめいい	姫飯	ひめ-いひ	JMdict	o	
148	954645-149-0049	いてのそう	射手奏	いて-の-そう	align	o	
149	954647-410-0029	つぼせんざい	坪前栽	つぼ-せんざい	align	o	
150	954646-355-0027	さぐじ	三狐神	さぐ-じ	JMdict	o	
151	954648-246-0036	ふうふようし	夫婦養子	ふうふ-やうし	JMdict	o	
152	954648-619-0004	らいはいどう	禮拜堂	らいはい-だう	L	o	
153	954646-616-0021	じんよ	燼餘	じんよ	align	o	
154	954648-556-0042	やけくさ	燒草	やけ-くさ	align	o	
155	954648-619-0021	らいよう	來陽	らい-やう	align	o	
156	954648-564-0031	やつうろこ	八鱗	やつ-うろこ	align	o	
157	954645-308-0011	おいはらu	追拂	おひ-はらふ	JMdict	o	
158	954648-597-0065	よしばい	夜芝居	よしばゐ	align	o	
159	954645-094-0051	あおn	仰	あをのける	JMdict	o	
160	954647-201-0005	だいたて	臺楯	だい-たて	align	o	
161	954648-025-0015	にゅうじょうせん	入場錢	にふぢゃう-せん	align	o	
162	954647-373-0013	ちんでんち	沈澱池	ちんでん-ち	align	o	
163	954647-123-0008	ぜんしょう	前宵	ぜん-せう	align	o	
164	954646-104-0004	かんぜん	渙然	くわん-ぜん	JMdict	o	
165	954646-472-0029	しのびながし	忍流	しのびながし	align	o	
166	954648-267-0016	ふしたかびょう	節高病	ふしたか-びゃう	align	o	
167	954647-162-0005	そともん	外門	そと-もん	align	o	
168	954645-326-0075	おまえさま	御前樣	おまへ-さま	L	o	
169	954646-253-0056	こしんでん	小寢殿	こ-しんでん	align	o	
170	954645-447-0043	かとくあらそい	家督爭	かとく-あらそひ	align	o	
171	954646-552-0008	じゅぼく	儒墨	じゅぼく	JMdict	o	
172	954646-306-0038	ごろくあぶみ	五六鐙	ごろく-あぶみ	align	o	
173	954648-260-0015	ふくやまおりもの	福山織物	ふくやま-おりもの	align	o	
174	954648-081-0003	ばいか	賣價	ばいか	L	o	
175	954646-103-0036	かんせき	貫籍	くわん-せき	align	o	
176	954645-582-0038	きめどころ	極所	きめ-どころ	JMdict	o	
177	954648-540-0039	もんじゅえ	文殊會	もんじゅ-ゑ	align	o	
178	954647-623-0058	ならお	鳴尾	ならを	align	o	
179	954646-554-0014	しゅろ	手爐	しゅ-ろ	align	o	
180	954645-624-0048	きんこう	勤功	きん-こう	align	o	
181	954647-114-0013	せんぎろう	宣儀郎	せんぎ-らう	align	o	
182	954648-057-0002	ねんけい	念契	ねん-けい	align	o	
183	954646-493-0053	しめり	濕	しめり	L	o	
184	954646-601-0015	じんざいに	神在煮	じんざい-に	align	o	
185	954645-624-0030	きんけん	近縣	きんけん	L	o	
186	954645-244-0023	うりがわせ	賣爲替	つりがよせ	JMdict	o	
187	954648-230-0067	ひらたさ	平	ひらた-さ	align	o	
188	954648-085-0033	はいち	廢地	はいち	align	o	
189	954645-053-0052	あずまおんな	東女	あづま-をんな	align	o	
190	954648-661-0018	るいかほう	累加法	るゐか-はふ	align	o	
191	954646-378-0055	さはり	響銅	さはり	JMdict	o	
192	954645-165-0015	いいあいねだん	言合値段	いひあひねだん	align	o	
193	954646-406-0035	さんねつ	三熱	さん-ねつ	align	o	
194	954645-495-0014	かろうかく	家老格	からう-かく	align	o	
195	954648-600-0018	よそぎき	餘所聞	よそ-ぎき	JMdict	o	
196	954647-196-0021	だいしょい	大初位	だい-しょゐ	align	o	
197	954645-152-0035	いとなます	絲膾	いとなます	align	o	
198	954645-528-0053	かんい	寒威	かんゐ	align	o	
199	954646-483-0022	じゅうのじ	十字	じふのじ	align	o	
200	954646-586-0003	しりょう	死靈	し-りゃう	L	o	
201	954647-522-0020	としごいのまつり	祈年祭	としごひ-の-まつり	L	o	
202	954648-371-0039	ほおあか	頬赤	ほほ-あか	JMdict	o	
203	954648-011-0017	にげかくr	逃隱	にげ-かくれる	JMdict	o	
204	954647-523-0040	としゅせき	吐酒石	としゅせき	JMdict	o	
205	954648-224-0046	びゃくしんのき	白身木	びゃくしん-の-き	align	o	
206	954647-147-0025	そくきほう	速記法	そくき-はふ	align	o	
207	954646-534-0023	じゅうけつ	戎羯	じゅう-けつ	align	o	
208	954646-174-0032	げんちょ	原著	げん-ちょ	L	o	
209	954647-386-0067	つきこm	突込	つき-こむ	JMdict	o	
210	954646-089-0045	かしゃ	花車	くわ-しゃ	align	o	
211	954645-103-0045	ゆうしょくたい	有色體	いうしょくたい	JMdict	o	
212	954647-251-0010	たちうごき	立動	たち-うごき	align	o	
213	954645-632-0032	きんへい	菌柄	きん-へい	align	o	
214	954646-070-0003	くろばえ	黒蠅	くろばへ	JMdict	o	
215	954647-149-0024	そくせき	側席	そく-せき	align	o	
216	954645-201-0031	うしき	有職	うしき	align	o	
217	954646-195-0001	こうしょく	紅燭	こうしょく	align	o	
218	954647-479-0036	てんとして	恬	てんと-し-て	JMdict	o	
219	954645-547-0069	きくみず	菊水	きく-みづ	align	o	
220	954648-610-0050	よみて	讀手	よみ-て	L	o	
221	954645-389-0031	かきのき	柿樹	かき-の-き	align	o	
222	954647-058-0030	せいとう	政黨	せい-たう	L	o	
223	954648-446-0011	みずあさぎ	水淺葱	みづ-あさぎ	L	o	
224	954646-608-0011	しんそん	神孫	しん-そん	align	o	
225	954646-376-0037	さにぬり	佐丹塗	さ-にぬり	align	o	
226	954647-032-0021	すれすれ	摩摩	すれ-すれ	JMdict	o	
227	954647-249-0035	たたみこしかけ	疊腰掛	たたみ-こしかけ	align	o	
228	954648-657-0006	りんじじもく	臨時除目	りんじ-ぢもく	align	o	
229	954646-246-0032	こしけ	腰氣	こしけ	JMdict	o	
230	954646-278-0038	ことんび	小鳶	こ-とんび	align	o	
231	954647-252-0019	たちこe	立越	たち-こえる	JMdict	o	
232	954645-268-0038	えりいわい	襟祝	えり-いはひ	align	o	
233	954645-541-0055	ききかじり	聞嚙	きき-かじり	align	o	
234	954646-487-0008	しおけ	潮氣	しほけ	JMdict	o	
235	954646-043-0061	くびわ	頸輪	くびわ	JMdict	o	
236	954645-603-0059	ぎょくし	玉詞	ぎょく-し	align	o	
237	954647-464-0014	てらめぐり	寺廻	てら-めぐり	align	o	
238	954646-569-0033	しょくげん	職原	しょく-げん	align	o	
239	954646-120-0024	けいこつ	頸骨	けい-こつ	JMdict	o	
240	954646-272-0041	ことざま	事樣	こと-ざま	align	o	
241	954645-332-0038	おもいおき	思置	おもひおき	align	o	
242	954646-234-0035	こころおごり	心驕	こころ-おごり	align	o	
243	954646-409-0011	さんぼう	三寶	さん-ぼう	L	o	
244	954647-361-0034	じょけい	女兄	ぢょ-けい	align	o	
245	954648-277-0052	ぶだんせいじ	武斷政治	ぶだん-せいぢ	JMdict	o	
246	954648-475-0031	むかばき	行縢	むか-ばき	JMdict	o	
247	954645-465-0033	かいかぶr	買被	かひ-かぶる	JMdict	o	
248	954646-132-0027	ぎょうげつ	曉月	げう-げつ	align	o	
249	954645-506-0031	かりそめながら	假初乍	かりそめ-ながら	align	o	
250	954645-568-0087	きづもり	木積	きづもり	JMdict	o	
251	954645-528-0036	かんろ	寒蘆	かん-ろ	align	o	
252	954645-410-0046	かさがみ	傘紙	かさ-がみ	JMdict	o	
253	954646-326-0021	さいしん	細辛	さいしん	JMdict	o	
254	954647-328-0044	じょうさい	定齋	ぢゃう-さい	align	o	
255	954645-435-0039	かたまさり	片優	かたまさり	align	o	
256	954648-019-0013	にっしんしさ	日心視差	にっしん-しさ	JMdict	o	
257	954645-087-0026	ありかた	有形	あり-かた	align	o	
258	954645-383-0012	かがみもの	屈物	かがみ-もの	align	o	
259	954645-413-0046	かさまやき	笠間燒	かさま-やき	align	o	
260	954646-208-0033	こがれこう	焦香	こがれ-かう	align	o	
261	954645-617-0045	きりょうじまん	器量自慢	きりゃう-じまん	align	o	
262	954646-574-0053	しょぜん	諸善	しょ-ぜん	align	o	
263	954646-323-0005	さいけい	菜畦	さい-けい	align	o	
264	954648-455-0037	みずわらび	水蕨	みづ-わらび	JMdict	o	
265	954646-160-0009	けんあんしょ	檢案書	けんあん-しょ	L	o	
266	954645-030-0025	あくぶつ	惡物	あく-ぶつ	align	o	
267	954645-373-0043	こうでん	耕田	かう-でん	JMdict	o	
268	954647-143-0010	そうとくふ	總督府	そうとく-ふ	L	o	
269	954646-349-0058	さかなまい	肴舞	さかな-まひ	align	o	
270	954648-466-0035	みゃくどころ	脈所	みゃく-どころ	JMdict	o	
271	954647-362-0042	ちょじゅつしょ	著述書	ちょじゅつしょ	align	o	
272	954645-398-0002	かくていさいむ	確定債務	かくてい-さいむ	align	o	
273	954645-022-0036	あかむしゃ	赤武者	あか-むしゃ	align	o	
274	954648-449-0049	みつk	見附	みつける	JMdict	o	
275	954648-336-0004	へんししゃ	變死者	へんし-しゃ	JMdict	o	
276	954648-526-0011	もてあそびもの	玩物	もてあそび-もの	align	o	
277	954647-542-0012	とみば	富場	とみば	align	o	
278	954646-279-0014	こなごな	粉粉	こな-ごな	JMdict	o	
279	954647-516-0003	どくりつけん	獨立權	どくりつ-けん	JMdict	o	
280	954645-602-0036	きょかえいぎょう	許可營業	きょか-えいげふ	L	o	
281	954645-306-0016	おひき	御引	お-ひき	align	o	
282	954645-502-0041	からめ	空女	からめ	align	o	
283	954645-516-0011	かんかんりょう	看貫料	かんくわん-れう	align	o	
284	954647-327-0035	ちょうく	長軀	ちゃう-く	JMdict	o	
285	954648-293-0004	ぶふ	武夫	ぶ-ふ	JMdict	o	
286	954647-122-0021	せんすけのう	千助能	せんすけ-のう	align	o	
287	954645-450-0063	かななべ	金鍋	かな-なべ	align	o	
288	954648-091-0010	ほうぎょうづくり	方形造	はうぎゃう-づくり	JMdict	o	
289	954646-616-0012	しんやく	神約	しん-やく	align	o	
290	954647-497-0030	とうだい	燈臺	とうだい	L	o	
291	954646-510-0013	しょうどう	餉道	しゃう-だう	align	o	
292	954647-436-0044	ていへん	底邊	てい-へん	L	o	
293	954646-438-0015	しそう	詞藻	しさら	JMdict	o	
294	954647-561-0020	ないい	内衣	ない-い	JMdict	o	
295	954648-380-0014	ほんつき	盆付	ほん-つき	align	x	紙面は ぼん-つき（語頭の濁点。二系統とも ほん と誤読）
296	954647-465-0030	ておのはじめ	手斧始	てをの-はじめ	align	o	
297	954646-326-0009	さいしょく	采色	さい-しょく	align	o	
298	954646-503-0046	じょうこく	上刻	じゃうこく	JMdict	o	
299	954648-358-0057	ほそすじ	細筋	ほそ-すぢ	align	o	
300	954645-308-0018	おいまくr	追捲	おひ-まくる	JMdict	o	
301	954647-399-0046	つちあな	土穴	つち-あな	align	o	
302	954648-618-0040	らいつい	雷鎚	らい-つゐ	align	o	
303	954648-679-0010	おうに	黃丹	わう-に	L	o	
304	954646-348-0073	さかしり	逆尻	さか-しり	align	o	
305	954646-349-0035	さかてがけ	逆手懸	さかて-がけ	align	o	
306	954648-507-0002	めしあわせ	召合	めし-あはせ	align	o	
307	954645-074-0066	あまみだいどころ	尼御臺所	あま-みだいどころ	JMdict	o	
308	954648-038-0043	ぬのかわ	布皮	ぬの-かは	align	o	
309	954648-160-0013	はんのうふとおり	飯能太織	はんのうふとおり	align	o	
310	954647-171-0021	そらしゃく	空癪	そら-しゃく	align	o	
311	954646-176-0042	げんねんど	現年度	げん-ねんど	align	o	
312	954645-073-0015	あまどり	雨鳥	あま-どり	JMdict	o	
313	954645-429-0059	かたぞう	堅藏	かた-ざう	align	o	
314	954646-597-0007	しんきびょう	心氣病	しんき-びゃう	align	o	
315	954648-308-0034	ぶんじ	文辭	ぶんじ	L	o	
316	954648-545-0030	ようしさき	養子先	やうし-さき	align	o	
317	954647-218-0041	とうぎょう	糖業	たう-げふ	align	o	
318	954646-449-0005	しだいかい	四大海	し-だいかい	align	o	
319	954647-581-0031	ながれめ	流女	ながれ-め	align	o	
320	954648-539-0013	もろはだ	諸肌	もろ-はだ	L	o	
321	954645-579-0053	きおいはだ	競肌	きほひ-はだ	JMdict	o	
322	954648-499-0019	めいかく	鳴鶴	めい-かく	align	o	
323	954645-364-0011	こうこうおさめ	孝行納	かうかう-をさめ	align	o	
324	954647-172-0001	そらはz	空恥	そらはづかし	JMdict	o	
325	954648-275-0045	ふだだいし	普陀大士	ふだ-だいし	align	o	
326	954646-086-0051	かがくしゃ	化學者	くわがくしゃ	L	o	
327	954646-208-0037	こがれなき	焦泣	こがれ-なき	align	o	
328	954648-077-0038	のりばけ	糊刷毛	のり-ばけ	JMdict	o	
329	954647-290-0010	たんこ	炭庫	たん-こ	align	o	
330	954646-203-0036	こうろく	厚祿	こう-ろく	align	o	
331	954647-413-0058	つみかe	積換	つみ-かふ	JMdict	o	
332	954645-201-0003	うし	齲齒	つし	L	o	
333	954648-050-0037	ねつかがく	熱化學	ねつ-くわがく	JMdict	o	
334	954645-429-0060	かたさがり	片下	かたさがり	align	o	
335	954645-479-0055	かまくらえび	鎌倉蝦	かまくら-えび	align	o	
336	954647-340-0032	ちやり	血槍	ちやり	align	o	
337	954645-026-0006	あきつみち	秋津道	あきつ-みち	align	o	
338	954645-025-0020	あきくち	開口	あき-くち	align	o	
339	954645-021-0028	あかはじ	赤櫨	あか-はじ	align	o	
340	954648-436-0046	みこみはずれ	見込外	みこみ-はづれ	align	o	
341	954648-053-0070	ねむり	睡	ねむり	JMdict	x	紙面の表記は 睡眠（NDL 側 OCR の表記 睡 に直して字が欠けた）
342	954646-057-0048	くらやく	倉役	くら-やく	align	o	
343	954648-625-0024	らくそん	落蹲	らく-そん	align	o	
344	954647-231-0009	たかつかい	鷹使	たかつかひ	align	o	
345	954645-452-0016	かなわ	金輪	かなわ	JMdict	o	
346	954647-140-0012	そうざい	總菜	そう-ざい	JMdict	o	
347	954646-572-0020	しょげつ	暑月	しょ-げつ	align	o	
348	954645-542-0055	ききちゃ	聞茶	きき-ちゃ	JMdict	o	
349	954645-496-0011	からかみしょうじ	唐紙障子	からかみ-しゃうじ	JMdict	o	
350	954646-195-0041	こうせい	孔性	こう-せい	align	o	
351	954647-157-0041	そどう	祖堂	そだう	align	o	
352	954645-469-0058	ごうかんぼく	合歡木	がふくわんぼく	JMdict	o	
353	954646-058-0040	くりあわせ	繰合	くり-あはせ	align	o	
354	954648-525-0017	もっかんでん	沒官田	もっくわん-でん	align	o	
355	954647-439-0003	ちょうかがく	超過額	てうくわがく	JMdict	o	
356	954647-435-0040	ていちょう	啼鳥	てい-てう	JMdict	o	
357	954648-408-0034	まつりごとどころ	政所	まつりごと-どころ	JMdict	o	
358	954647-446-0019	でかs	出來	でかす	L	o	
359	954645-211-0015	うちがい	打櫂	うちがい	JMdict	o	
360	954646-323-0008	さいげい	才藝	さい-げい	L	o	
361	954645-376-0006	こうぶつおとこ	好物男	かうぶつ-をとこ	align	o	
362	954647-070-0017	しょうがく	小樂	せう-がく	align	o	
363	954646-057-0053	くらやど	暗宿	くら-やど	align	o	
364	954646-203-0031	こうろ	紅爐	こうろ	L	o	
365	954646-013-0054	くさのはら	草原	くさ-の-はら	align	o	
366	954647-288-0021	だんかん	斷簡	だん-かん	L	o	
367	954647-598-0001	なでしこ	瞿麥	なでしこ	JMdict	o	
368	954648-653-0015	りょうしょうか	凌霄花	りょうせう-くわ	JMdict	o	
369	954646-156-0046	けむg	烟	けむ-がる	JMdict	o	
370	954648-154-0036	はんしょう	帆檣	はんしゃう	JMdict	o	
371	954648-493-0010	むめいせいみゃく	無名靜脈	むめい-せいみゃく	align	o	
372	954645-301-0005	おとろえはt	衰果	おとろへ-はつ	JMdict	o	
373	954647-218-0005	どうぐもち	道具持	だうぐ-もち	align	o	
374	954646-173-0045	けんだんかたさた	檢斷方沙汰	けんだんかた-さた	align	o	
375	954648-186-0017	びし	美絲	びし	align	o	
376	954647-602-0002	なにが	何	なにが	align	o	
377	954647-487-0042	どう	幢	どう	JMdict	o	
378	954646-133-0015	きょうしょう	喬松	けうしょう	align	o	
379	954646-151-0016	けてん	化天	けてん	align	o	
380	954648-551-0017	やきりたつ	矢切立	やきり-たつ	align	o	
381	954646-076-0026	がいせつけい	外接形	ぐわいせつ-けい	align	o	
382	954648-569-0002	やなぎごうり	柳行李	やなぎ-がうり	JMdict	o	
383	954647-519-0009	ところが	處	ところ-が	L	o	
384	954646-008-0038	くきん	九斤	く-きん	align	o	
385	954647-070-0031	しょうかん	霄漢	せう-かん	JMdict	o	
386	954647-106-0030	せまくるs	狹苦	せよくるし	L	o	
387	954648-381-0030	ほんばら	本腹	ほん-ばら	JMdict	o	
388	954646-301-0043	こや	小矢	こ-や	align	o	
389	954646-507-0005	じょうじょうきつ	上上吉	じゃうじゃうきつ	align	o	
390	954647-044-0006	すえつかた	末方	すゑ-つ-かた	JMdict	o	
391	954647-585-0040	なぐりがき	毆書	なぐり-がき	L	o	
392	954646-409-0010	さんぼう	三寶	さん-ぼう	L	o	
393	954646-521-0029	しゃっきょく	積極	しゃくきょく	JMdict	o	
394	954648-392-0036	まくずまじり	眞葛交	まくず-まじり	align	o	
395	954645-102-0002	ゆうきがん	有機岩	いうき-がん	align	o	
396	954648-487-0021	むせんゆうきょう	無錢遊興	むせん-いうきょう	JMdict	o	
397	954645-547-0048	きくのわた	菊綿	きく-の-わた	align	o	
398	954646-045-0003	くほんじょうど	九品淨土	くほん-じゃうど	JMdict	o	
399	954646-095-0021	かへいし	貨幣司	くわへい-し	align	o	
400	954645-398-0027	かくどき	角度器	かくどき	align	o	
401	954648-524-0036	もちぶ	持分	もちぶ	align	o	
402	954646-175-0049	けんとくうり	見徳賣	けんとくうり	align	o	
403	954646-343-0007	そうどく	瘡毒	さう-どく	JMdict	o	
