no	id	skk_key	notation	reading	method	judgment	note
75	954645-462-0062	かわらのまつ	瓦松	かはら-の-まつ	align	o	
76	954645-599-0030	ぎょうこてん	凝固點	ぎょうこ-てん	L	o	
77	954645-388-0024	かきつたe	書傳	かき-つたふ	JMdict	o	
78	954647-153-0040	そこぬけさわぎ	底拔騷	そこぬけ-さわぎ	align	o	
79	954646-196-0008	こうせん	後先	こう-せん	align	o	
80	954646-609-0047	しんちゅう	神忠	しん-ちゅう	align	o	
81	954648-126-0017	はなしごえ	話聲	はなし-ごゑ	L	o	
82	954647-435-0016	ていたく	帝宅	てい-たく	align	o	
83	954646-086-0061	かごうねつ	化合熱	くわがふねつ	JMdict	o	
84	954647-529-0047	とどけで	屆出	とどけ-で	L	o	
85	954647-250-0035	たちあかし	立明	たちあかし	align	o	
86	954647-163-0045	そば	蕎麥	そば	L	o	
87	954646-442-0019	ししやく	指示藥	しし-やく	align	o	
88	954646-461-0045	じっせき	實績	じっ-せき	L	o	
89	954645-414-0079	かしいえ	貸家	かし-いへ	JMdict	o	
90	954646-432-0003	しきんもんく	資金文句	しきん-もんく	align	o	
91	954645-509-0017	かるがも	輕鴨	かる-がも	L	o	
92	954645-319-0001	おおながれ	大流	おほながれ	align	o	
93	954647-032-0045	すわりもち	坐餅	すわり-もち	align	o	
94	954648-285-0009	ふていふう	不定風	ふてい-ふう	align	o	
95	954645-630-0052	きんときだい	金時鯛	きんときだひ	JMdict	o	
96	954645-429-0007	かたくちのちょうし	片口銚子	かたくち-の-てうし	align	o	
97	954648-585-0047	ゆみやがみ	弓矢神	ゆみやがみ	align	o	
98	954645-019-0043	あかずみ	赤墨	あかずみ	JMdict	o	
99	954647-225-0010	とうはさみ	唐鋏	たう-はさみ	align	o	
100	954646-430-0021	しきゅうしんてん	至急親展	しきふ-しんてん	align	o	
101	954646-359-0044	さけぶぎょう	酒奉行	さけ-ぶぎゃう	align	o	
102	954646-279-0031	こなわ	小繩	こ-なは	L	o	
103	954646-372-0005	ざっかしょう	雜貨商	ざっくわしゃう	JMdict	o	
104	954646-452-0034	したとどろき	下轟	した-とどろき	align	o	
105	954647-609-0014	なべまつり	鍋祭	なべ-まつり	align	o	
106	954648-527-0015	もとごめ	元込	もと-ごめ	JMdict	o	
107	954645-424-0030	かせぎにん	稼人	かせざにん	JMdict	o	
108	954647-599-0015	ななくさがゆ	七種粥	ななくさ-がゆ	JMdict	o	
109	954647-168-0018	そめおび	染帶	そめ-おび	align	o	
110	954646-206-0019	こかせんさく	古歌穿鑿	こか-せんさく	align	o	
111	954648-306-0005	ふんえん	墳衍	ふん-えん	align	o	
112	954645-492-0006	かもぶえ	鴨笛	かも-ぶえ	align	o	
113	954646-140-0028	けしとb	消飛	けし-とぶ	JMdict	o	
114	954648-690-0008	わたぬき	腸拔	わた-ぬき	JMdict	o	
115	954646-058-0018	くらいぬけ	位拔	くらゐ-ぬけ	align	o	
116	954648-326-0024	へだてがき	隔垣	へだて-がき	align	o	
117	954648-199-0043	ひつぎ	火繼	ひ-つぎ	align	o	
118	954646-519-0047	じゃこうゆ	麝香油	じゃかう-ゆ	align	o	
119	954648-058-0032	ねんぶつしゅう	念佛宗	ねんぶつ-しゅう	JMdict	o	
120	954647-313-0011	ちこく	治國	ち-こく	L	o	
121	954648-088-0010	はいれ	齒入	は-いれ	JMdict	o	
122	954647-615-0031	なまおんな	生女	なま-をんな	align	o	
123	954646-564-0015	しょうさ	證左	しょうさ	L	o	
124	954646-096-0045	がりょう	臥龍	ぐわりょう	L	o	
125	954647-623-0041	ならべたt	並立	ならべ-たつ	JMdict	o	
126	954648-440-0005	みせつき	店附	みせ-つき	align	o	
127	954648-151-0030	はりもん	貼紋	はり-もん	align	o	
128	954648-114-0031	はちどう	八道	はち-だら	JMdict	o	
129	954647-150-0006	そくたつちいき	速達地域	そくたつ-ちゐき	align	o	
130	954648-209-0030	ひのぞう	脾臟	ひ-の-ざう	align	o	
131	954645-280-0024	おきつのなみ	沖津波	おきつの-なみ	align	o	
132	954646-271-0044	ことがら	言柄	こと-がら	align	o	
133	954646-042-0004	くいぞめわん	食初椀	くひぞめ-わん	align	o	
134	954647-551-0032	とりしまりきそく	取締規則	とりしまり-きそく	align	o	
135	954648-619-0023	らいよけ	雷除	らい-よけ	JMdict	o	
136	954647-573-0044	ながすくじら	長簀鯨	ながす-くぢら	JMdict	o	
137	954647-057-0015	せいせいねつ	成生熱	せいせいねつ	align	o	
138	954648-363-0034	ほっしんぶつ	法身佛	ほっしんぶつ	L	o	
139	954647-203-0053	だいなおしかんな	臺直鉋	だいなほし-かんな	JMdict	o	
140	954647-127-0015	せんちょう	占兆	せん-てう	align	o	
141	954645-202-0042	うしゅう	有執	うしふ	align	o	
142	954648-512-0042	めみえい	目見醫	めみえ-い	align	o	
143	954647-370-0035	ちんぞうぶつ	珍藏物	ちんざう-ぶつ	align	o	
144	954647-220-0047	とうしょうばい	唐商賣	たう-しゃうばい	align	o	
145	954646-383-0054	さめがいもち	醒井餅	さめがゐ-もち	align	o	
146	954646-115-0011	ぐんりつ	郡立	ぐん-りつ	align	o	
147	954646-534-0048	しゅうし	螽斯	しゅうし	align	o	
148	954647-508-0021	とぎものし	研物師	とぎものし	JMdict	o	
149	954645-250-0028	うんじょうまい	運上米	うんじゃうまい	align	o	
150	954645-188-0010	いんそう	隱相	いん-さう	align	o	
151	954646-467-0035	しどはい	四度拜	しど-はい	align	o	
152	954648-550-0006	やきず	矢疵	やきず	align	o	
153	954648-514-0046	めんそう	免相	めん-さう	align	o	
154	954645-244-0055	うりそうば	賣相場	うりさうば	L	o	
155	954647-145-0021	そういん	總員	そう-ゐん	L	o	
156	954647-576-0043	ながのし	長熨斗	なが-のし	JMdict	o	
157	954647-230-0051	たかたかゆび	高高指	たかたか-ゆび	JMdict	o	
158	954645-153-0021	いとまじょう	暇状	いとまじゃう	align	o	
159	954646-142-0049	げすおんな	下種女	げす-をんな	JMdict	o	
160	954645-559-0014	きせいばち	寄生蜂	きせい-ばち	JMdict	o	
161	954645-595-0020	きゃくふだ	客札	きゃく-ふだ	align	o	
162	954648-638-0018	りくぐんたいさ	陸軍大佐	りくぐん-たいさ	align	o	
163	954646-470-0037	しにやまい	死病	しに-やまひ	align	o	
164	954646-212-0032	こくあんじん	黒闇神	こくあん-じん	align	o	
165	954647-254-0020	たちばなりゅう	橘流	たちばな-りう	align	o	
166	954647-394-0013	つくりだs	作出	つくり-だす	JMdict	o	
167	954645-079-0030	あやつりざ	操座	あやつり-ざ	align	o	
168	954648-405-0053	まつざかおんど	松坂音頭	まつざか-おんど	align	o	
169	954648-225-0018	ひゃくにちさい	百日齋	ひゃくにち-さい	align	o	
170	954646-247-0050	こしのゆき	越雪	こし-の-ゆき	align	o	
171	954647-293-0031	たんすう	單數	たん-すう	L	o	
172	954648-683-0004	わかれじも	別霜	わかれじも	JMdict	o	
173	954647-251-0047	たちかえり	立返	たちかへり	align	o	
174	954646-538-0029	しゅき	主記	しゅ-き	align	o	
175	954648-444-0039	みちついで	道序	みち-ついで	align	o	
176	954646-506-0052	じょうしょう	上將	じゃう-しゃう	align	o	
177	954645-628-0018	きんせいだい	近世代	きんせい-だい	align	o	
178	954646-434-0044	しげさ	繁	しげさ	align	o	
179	954648-215-0045	ひむし	火蟲	ひ-むし	align	o	
180	954645-089-0015	ありまつしぼり	有松絞	ありまつしぼり	align	o	
181	954647-213-0023	たいりょう	大梁	たい-りゃう	align	o	
182	954645-275-0015	おいがれ	老嗄	おい-がれ	align	o	
183	954645-245-0016	うりぬし	賣主	うりぬし	L	o	
184	954647-401-0049	つっかけもの	突掛者	つっかけ-もの	align	o	
185	954648-202-0010	ひっとr	引捕	ひっ-とらふ	JMdict	o	
186	954646-477-0007	しはらu	支拂	し-はらふ	L	o	
187	954645-401-0022	かくれきがん	角礫岩	かくれき-がん	JMdict	o	
188	954648-710-0037	えげん	慧眼	ゑ-げん	JMdict	o	
189	954645-239-0001	うもれぼり	埋堀	うもれ-ぼり	align	o	
190	954647-113-0033	せんきょく	戰局	せん-きょく	L	o	
191	954646-491-0047	しみしゅう	四味臭	しみ-しう	align	o	
192	954645-364-0039	こうかんしんけい	交感神經	かうかん-しんけい	L	o	
193	954648-014-0026	にしきえ	錦繪	にしき	L	o	
194	954646-378-0043	ざわm	騷	ざは-めく	JMdict	o	
195	954648-279-0019	ふじなわ	藤繩	ふぢ-なは	L	o	
196	954648-608-0040	よびとm	呼止	よび-とめる	JMdict	o	
197	954647-455-0011	てつどうばしゃ	鐵道馬車	てつだう-ばしゃ	JMdict	o	
198	954647-044-0023	すえひろ	末廣	すゑ-ひろ	L	o	
199	954648-211-0012	びわうた	琵琶歌	びは-うた	align	o	
200	954645-603-0024	きょくき	旭暉	きょく-き	align	o	
201	954648-097-0042	はくたい	白帶	はく-たい	JMdict	o	
202	954647-193-0030	だいしゃ	第舍	だい-しゃ	align	o	
203	954648-199-0042	ひつぎ	日嗣	ひ-つぎ	JMdict	o	
204	954648-571-0013	ゆかん	柚柑	ゆかん	align	o	
205	954646-133-0003	ぎょうしょう	曉將	げうしゃう	align	o	
206	954646-549-0015	じゅっすう	術數	じゅっ-すう	L	o	
207	954648-485-0050	むずと	無手	むずと	JMdict	o	
208	954645-548-0049	きかんしつ	機關室	きくわんしつ	L	o	
209	954647-494-0003	どうさき	胴先	どう-さき	align	o	
210	954647-460-0047	ちょうちょう	喋喋	てふ-てふ	JMdict	o	
211	954646-495-0003	しもつえ	下杖	しも-つ-え	align	o	
212	954648-558-0027	やさお	優男	やさを	JMdict	o	
213	954646-299-0054	こめろう	小女郞	こめらう	align	o	
214	954648-142-0018	はやしがしら	囃子頭	はやし-がしら	align	o	
215	954646-424-0013	しがいせん	市街戰	しがい-せん	L	o	
216	954645-023-0057	あかい	閼伽井	あか-ゐ	align	o	
217	954646-352-0055	さきそm	咲初	さき-そむ	JMdict	o	
218	954646-284-0023	ごはちしも	五八霜	ごはち-しも	align	o	
219	954648-480-0014	むこえらび	聟選	むこ-えらび	align	o	
220	954645-538-0063	きかいすいらい	機械水雷	きかい-すゐらい	JMdict	o	
221	954648-124-0048	はなかじ	花梶	はな-かぢ	align	o	
222	954647-578-0002	なかふね	中船	なか-ふね	align	o	
223	954645-345-0028	おんべい	御幣	おん-べい	JMdict	o	
224	954648-315-0015	へいこう	兵甲	へい-かふ	JMdict	o	
225	954645-167-0073	いいのk	言退	いひのける	JMdict	o	
226	954648-021-0043	にわかちょうじゃ	俄長者	にはかちゃうじゃ	align	o	
227	954647-249-0029	たたみがえ	疊替	たたみがへ	L	o	
228	954645-283-0037	おくのま	奧間	おく-の-ま	L	o	
229	954647-400-0019	つちくさi	土臭	つちくさし	JMdict	o	
230	954645-622-0053	ぎんきょう	銀杏	ぎん-きゃう	align	o	
231	954646-522-0020	しゃくし	釋子	しゃくし	L	o	
232	954647-611-0036	なまぎき	生聞	なま-ぎき	JMdict	o	
233	954645-373-0020	こうてい	香亭	かう-てい	align	o	
234	954647-369-0040	じんきょう	塵境	ぢん-きゃう	align	o	
235	954648-331-0009	へびぜめ	蛇責	へび-ぜめ	JMdict	o	
236	954645-254-0036	えいし	英志	えい-し	align	o	
237	954648-150-0068	はりはら	榛原	はり-はら	align	o	
238	954646-294-0010	こぼれまつば	零松葉	こぼれ-まつば	align	o	
239	954647-632-0022	なんばやき	難波燒	なんば-やき	align	o	
240	954646-105-0013	かんちょうしゅぎ	勸懲主義	くわんちょう-しゅぎ	align	o	
241	954647-461-0038	てまかず	手間數	てま-かず	align	o	
242	954645-355-0008	かいじょうほけん	海上保險	かいじゃう-ほけん	L	o	
243	954647-235-0053	だきくつわ	抱轡	だき-くつわ	align	o	
244	954648-436-0053	みごm	身籠	みごもる	JMdict	o	
245	954648-218-0058	ひもずきん	紐頭巾	ひも-づきん	align	o	
246	954645-047-0049	あたs	仇	あた-す	JMdict	o	
247	954647-009-0040	すぎど	杉戶	すぎ-ど	align	o	
248	954648-315-0023	へいかん	平杆	へいかん	align	o	
249	954648-423-0054	まろどの	丸殿	まろ-どの	align	o	
250	954647-469-0009	でんきとう	電氣燈	でんき-とう	align	o	
251	954646-073-0031	かいけいば	會計場	くわいけい-ば	align	o	
252	954645-624-0053	きんこうしょう	勤功章	きんこうしゃう	align	o	
253	954648-285-0028	ふでくさ	筆草	ふでくさ	align	o	
254	954646-333-0011	さいれい	祭禮	さい-れい	L	o	
255	954645-417-0064	かじむき	家事向	かじむき	align	o	
256	954647-172-0009	そらぼけ	空惚	そら-ぼけ	align	o	
257	954648-160-0013	はんのうふとおり	飯能太織	はんのうふとおり	align	o	
258	954647-593-0032	なたまめ	刀豆	なた-まめ	JMdict	o	
259	954647-066-0030	せいよ	世譽	せいよ	align	o	
260	954645-535-0021	きゅうせん	九泉	きうせん	JMdict	o	
261	954648-673-0044	れんぺん	連篇	れん-ぺん	align	o	
262	954648-688-0037	わせん	和戰	わ-せん	L	o	
263	954645-236-0035	うみじ	海路	うみぢ	JMdict	o	
264	954647-192-0013	だいし	臺紙	だいし	L	o	
265	954648-727-0036	おとこすがた	男姿	をとこ-すがた	JMdict	o	
266	954645-461-0019	かわまき	革卷	かはまき	align	o	
267	954647-319-0038	ちつげん	秩限	ちつ-げん	align	o	
268	954645-459-0041	かばちゃ	樺茶	かば-ちゃ	align	o	
269	954645-170-0046	いえあと	家跡	いへ-あと	align	o	
270	954647-131-0021	せんばん	先判	せん-ばん	align	o	
271	954648-645-0015	りぶっしょう	理佛性	り-ぶっしゃう	align	o	
272	954647-233-0041	たかめん	高免	たか-めん	align	o	
273	954646-579-0042	しらいともどき	白絲擬	しらいと-もどき	align	o	
274	954648-524-0004	もじてすり	綟手摺	もぢ-てすり	align	o	
275	954646-198-0032	こうとうえんじゅつ	口頭演述	こうとう-えんじゅつ	align	o	
276	954647-613-0063	なまのみこみ	生呑込	なま-のみこみ	align	o	
277	954645-248-0064	うえもんのじょう	右衞門尉	うゑもん-の-じょう	L	o	
278	954648-029-0003	にょうごだい	女御代	にょうごだい	align	o	
279	954647-590-0040	なしのきりくちびし	梨切口菱	なしのきりくちびし	align	o	
280	954647-203-0023	だいどころのしゅう	臺所衆	だいどころのしゅう	align	o	
281	954648-721-0032	おくへき	屋壁	をくへき	align	o	
282	954647-202-0035	だいてんらく	大天樂	だいてん-らく	align	o	
283	954648-090-0009	ほうかく	寶閣	はう-かく	align	o	
284	954646-429-0040	しきじょう	式條	しきでう	align	o	
285	954646-170-0016	けんしょ	券書	けん-しょ	align	o	
286	954648-682-0022	わかばえ	若生	わか-ばえ	align	x	紙面は わか-はえ（二系統が同じ誤読）
287	954646-168-0030	げんしだん	原子團	げんし-だん	L	o	
288	954648-316-0008	へいきんねだん	平均値段	へいきん-ねだん	align	o	
289	954645-154-0060	いなづか	稻束	いな-づか	JMdict	o	
290	954646-022-0006	ぐそう	供僧	ぐ-そう	JMdict	o	
291	954645-466-0075	かいなげ	腕擧	かひなげ	L	o	
292	954648-412-0052	まいぐるま	舞車	まひ-ぐるま	JMdict	o	
293	954645-501-0021	からはなびし	唐花菱	からはな-びし	align	o	
294	954647-398-0022	つじみせ	辻店	つじ-みせ	JMdict	o	
295	954647-144-0032	ぞうよしゃ	贈與者	ぞうよ-しゃ	L	o	
296	954647-147-0025	そくきほう	速記法	そくき-はふ	align	o	
297	954646-087-0049	かけつとう	火血刀	くわ-けつ-たう	align	o	
298	954647-236-0044	だきはちゃのみ	抱葉茶實	だきは-ちゃのみ	align	o	
299	954645-518-0038	かんしかめん	監視假免	かんし-かめん	align	o	
300	954646-147-0016	けっこうしゃ	結構者	けっこう-しゃ	JMdict	o	
301	954646-089-0051	かじょう	花上	くわ-じゃう	align	o	
302	954646-280-0068	このあと	此後	この-あと	JMdict	o	
303	954648-008-0023	にぎりしm	握締	にぎり-しむ	JMdict	o	
304	954645-090-0040	あれはt	荒果	あれ-はてる	JMdict	o	
305	954646-137-0038	けげのよろい	毛毛鎧	けげのよろひ	align	o	
306	954646-052-0026	くもみぐさ	雲見草	くもみ-ぐさ	align	o	
307	954646-276-0007	ことはかり	事計	ことはかり	align	o	
308	954645-167-0071	いいのk	言退	いひのく	JMdict	o	
309	954645-604-0054	きょくちそくず	局地測圖	きょくち-そくづ	align	o	
310	954647-305-0026	ちがいかく	違角	ちがひ-かく	align	o	
311	954648-456-0052	みとり	身取	みとり	align	o	
312	954647-189-0004	たいこうしゅ	大工手	たい-こうしゅ	align	o	
313	954646-141-0038	けしょうまわし	化粧廻	けしゃう-まはし	JMdict	o	
314	954645-275-0004	おいうぐいす	老鶯	おい-うぐひす	align	o	
315	954647-335-0053	ちゃかす	茶滓	ちゃかす	align	o	
316	954647-046-0042	せいゆう	聖猷	せい-いう	align	o	
317	954645-291-0031	おしえ	押繪	おし-ゑ	L	o	
318	954648-059-0023	のいくさ	野戰	の-いくさ	align	o	
319	954646-328-0007	さいじょう	齋場	さい-ぢゃう	L	o	
320	954648-197-0045	ひじ	泥	ひぢ	align	o	
321	954646-194-0007	こうじょう	鉤状	こう-じゃう	JMdict	o	
322	954645-034-0053	あさがみの	朝髮之	あさがみ-の	align	o	
323	954648-412-0015	まわりしたぎ	廻下著	まはり-したぎ	align	o	
324	954648-254-0044	ぶくえ	服衣	ぶくえ	align	o	
325	954646-477-0003	しはらいにん	支拂人	しはらひ-にん	L	o	
326	954648-451-0062	みつつるかしわ	三蔓柏	みつ-つるかしは	align	o	
327	954646-499-0015	しょうこういほう	商行爲法	しゃうかうゐ-はふ	align	o	
328	954646-453-0016	したまぶた	下瞼	した-まぶた	JMdict	o	
329	954646-553-0043	しゅりょく	朱綠	しゅ-りょく	align	o	
330	954648-107-0005	はしけいご	橋警固	はし-けいご	align	o	
331	954647-036-0014	すいじがい	水字貝	すゐじ-がひ	JMdict	o	
332	954645-384-0052	かき	掻	かき	JMdict	o	
333	954645-151-0006	いといんげん	絲隱元	いと-いんげん	align	o	
334	954648-400-0028	またがしにん	又貸人	またがし-にん	align	o	
335	954646-190-0033	こうか	後禍	こう-くわ	align	o	
336	954645-279-0064	おきちがe	置違	おき-ちがへる	JMdict	o	
337	954646-260-0009	こどうぐかた	小道具方	こだうぐ-かた	JMdict	o	
338	954646-595-0053	しんがりぞなえ	殿備	しんがり-ぞなへ	align	o	
339	954646-510-0034	じょうち	城池	じゃう-ち	JMdict	o	
340	954647-297-0048	たんばやき	丹波燒	たんば-やき	L	o	
341	954647-509-0035	とくこう	特効	とく-かう	JMdict	o	
342	954647-455-0028	てっちょう	鐵腸	てっ-ちゃう	align	o	
343	954647-508-0024	どきょう	讀經	ど-きゃう	L	o	
344	954645-534-0046	きゅうしゅ	舊主	きう-しゅ	L	o	
345	954645-555-0042	きしもぜんじん	鬼子母善神	きしも-ぜんじん	align	o	
346	954646-316-0037	ごんはんじ	權判事	ごん-はんじ	align	o	
347	954647-553-0020	とりのこs	取殘	とり-のこす	JMdict	o	
348	954646-440-0061	ししぶえ	鹿笛	しし-ぶえ	align	o	
349	954645-523-0001	がんだん	岩團	がんだん	align	o	
350	954645-155-0014	いなばかり	稻秤	いな-ばかり	align	o	
351	954646-029-0031	くちばや	口速	くちばや	JMdict	o	
352	954645-370-0008	こうしんまち	庚申待	かうしん-まち	JMdict	o	
353	954646-355-0019	さくさん	柞蠶	さく-さん	JMdict	o	
354	954645-268-0062	えりたぶさ	襟髻	えり-たぶさ	align	o	
355	954645-099-0004	あんないもの	案內者	あんない-もの	align	o	
356	954648-072-0028	のみぐすり	飮藥	のみ-ぐすり	align	o	
357	954647-424-0020	ついこつどうみゃく	椎骨動脈	つゐこつ-どうみゃく	JMdict	o	
358	954648-487-0001	むすいさん	無水酸	むすゐさん	JMdict	o	
359	954645-102-0023	ゆうか	遊禍	いう-くわ	align	o	
360	954645-054-0038	あてど	當所	あてど	L	o	
361	954647-034-0005	ずいき	芋苗	ずゐき	JMdict	o	
362	954645-498-0018	からしばり	空縛	から-しばり	align	o	
363	954648-032-0050	にんちゅう	任中	にん-ちゅう	align	o	
364	954648-127-0047	はなちいで	放出	はなち-いで	JMdict	o	
365	954646-300-0020	こもちいちぶ	子持一分	こもち-いちぶ	align	o	
366	954648-567-0055	やどもり	宿守	やど-もり	align	o	
367	954645-194-0006	うきしお	浮潮	うきしほ	align	o	
368	954646-063-0002	くるまざき	車裂	くるま-ざき	JMdict	o	
369	954645-372-0045	ごうちょう	郷長	がう-ちゃう	align	o	
370	954646-286-0015	こいうら	戀占	こひ-うら	align	o	
371	954648-249-0014	ふかけい	附加刑	ふか-けい	JMdict	o	
372	954646-016-0033	くしかみ	櫛上	くし-かみ	align	o	
373	954648-095-0052	はくこく	白黒	はく-こく	align	o	
374	954645-302-0018	おにかじのは	鬼梶葉	おに-かぢのは	align	o	
375	954645-372-0049	こうちゅう	行廚	かう-ちゅう	align	o	
376	954646-132-0023	ぎょうぎょう	翹翹	げうげう	align	o	
377	954646-285-0017	こはるび	小春日	こはる-び	JMdict	o	
378	954646-345-0034	そうめいかい	滄溟海	さうめい-かい	align	o	
379	954648-524-0039	もちふるし	持古	もち-ふるし	align	o	
380	954645-535-0015	きゅうせかい	舊世界	きう-せかい	L	o	
381	954646-394-0033	さんく	慘苦	さんく	L	o	
382	954645-032-0019	あげびさし	上庇	あげ-びさし	align	o	
383	954648-300-0058	ふりはば	振幅	ふり-はば	JMdict	o	
384	954645-465-0047	かいくち	飼口	かひ-くち	align	o	
385	954645-034-0050	あさがみ	朝髮	あさ-がみ	align	o	
386	954647-091-0043	せきらんうん	積亂雲	せき-らんうん	L	o	
387	954646-425-0017	しがく	史學	がく	L	o	
388	954648-417-0040	まめどろぼう	豆泥棒	まめ-どろぼう	align	o	
389	954646-606-0027	しんすいち	浸水地	しんすゐ-ち	align	o	
390	954648-709-0019	えいせいこうがく	衞生工學	ゑいせい-こうがく	L	o	
391	954645-017-0041	あかおとし	垢落	あか-おとし	align	o	
392	954648-673-0024	れんとび	連飛	れん-とび	align	o	
393	954646-303-0016	こよみで	暦手	こよみ-で	align	o	
394	954648-396-0016	まごやし	苜蓿	ま-ごやし	JMdict	o	
395	954645-343-0049	おんこと	御事	おん-こと	align	o	
396	954648-276-0004	ふたつぐし	二櫛	ふたつ-ぐし	align	o	
397	954648-089-0015	ほういん	寶印	はう-いん	L	o	
398	954648-332-0043	へりつき	緣附	へり-つき	align	o	
399	954648-652-0023	りゅうび	隆鼻	りゅう-び	align	o	
400	954648-194-0023	ひとう	緋桃	ひ-たう	align	o	
401	954647-332-0023	ちょうちんぶぎょう	提燈奉行	ちゃうちん-ぶぎゃう	align	o	
