no	id	skk_key	notation	reading	method	judgment	note
80	954645-042-0023	あしなか	足半・足中	あしなか	JMdict	o	
81	954648-321-0004	ひょうこうしき	標高式	へうかう-しき	align	o	
82	954645-092-0035	あおがわ	靑革	あを-がは	align	o	
83	954647-389-0010	つきびと	附人	つき-びと	align	o	
84	954646-307-0038	ころもでお	衣手乎	ころもで-を	align	o	
85	954648-582-0031	ゆうくも	夕雲	ゆふくも	align	o	
86	954648-020-0012	にどがり	二度刈	にど-がり	JMdict	o	
87	954647-141-0027	そうせいしゅぼ	宗正主簿	そうせい-しゅぼ	align	o	
88	954648-630-0019	らんしょう	蘭蕉	らん-せう	align	o	
89	954645-068-0051	あぶりかご	焙籠	あぶり-かご	align	o	
90	954645-162-0072	いわのと	岩戸	いは-のと	align	o	
91	954645-570-0003	きとくゆう	鬼督郵	き-とく-いう	align	o	
92	954646-110-0051	ぐんかんり	郡官吏	ぐん-くわんり	align	o	
93	954647-293-0017	たんしん	單身	たん-しん	L	o	
94	954647-136-0042	せんいそ	纖維素	せんゐ-そ	L	o	
95	954648-678-0035	おうどうきちにち	黄道吉日	わうだうきちにち	JMdict	o	
96	954648-115-0027	はちぼうず	鉢坊主	はち-ばうず	align	o	
97	954647-250-0028	たち	裁・斷・断	たち	JMdict	o	
98	954648-025-0018	にぶつ	二佛	にぶつ	align	o	
99	954648-170-0033	ひかえやぐら	控櫓	ひかへ-やぐら	align	o	
100	954646-533-0030	しゅうい	衆醫	しゅうい	align	o	
101	954645-444-0001	がってんくび	合點首	がってん-くび	align	o	
102	954648-119-0019	はつゆうぐれ	初夕暮	はつ-ゆふぐれ	align	o	
103	954647-190-0037	たいさい	大災	たい-さい	JMdict	o	
104	954645-019-0003	あかざら	閼伽皿	あか-ざら	align	o	
105	954647-020-0057	すてかがり	捨篝	すて-かがり	align	o	
106	954645-029-0049	あくどうもの	惡道者	あくだう-もの	align	o	
107	954645-390-0058	かきものがた	書物方	かきものがた	align	o	
108	954646-398-0005	さんさしんけい	三叉神經	さんさしんけい	L	o	
109	954647-251-0021	たちおと	太刀音	たち-おと	JMdict	o	
110	954646-391-0012	さおのぼり	竿登	さを-のぼり	align	o	
111	954646-180-0049	けんみつはなびし	劒三花菱	けん-みつはなびし	align	o	
112	954648-405-0014	まつかぜつき	松風月	まつかぜつき	JMdict	o	
113	954648-047-0022	ねs	熱	ねす	JMdict	o	
114	954648-018-0017	にっきゃく	日脚	にっ-きゃく	align	o	
115	954646-131-0013	けう	假有	け-う	JMdict	o	
116	954648-319-0032	へいばんそくりょう	平板測量	へいばん-そくりゃう	JMdict	o	
117	954645-384-0002	かかりのつぼ	懸壺	かかりのつぼ	align	o	
118	954646-397-0040	さんざいぶくろ	散財袋	さんざい-ぶくろ	align	o	
119	954646-080-0034	こうきょく	皇極	くわう-きょく	align	o	
120	954646-068-0022	くろげうま	黒毛馬	くろげ-うま	align	o	
121	954648-330-0030	べにてまりざくら	紅手毬櫻	べに-てまりざくら	align	o	
122	954646-499-0041	しょうかん	傷寒	しゃう-かん	JMdict	o	
123	954647-316-0029	じしんぎょうよみ	地神經讀	ぢしんぎゃう-よみ	align	o	
124	954646-340-0005	そうじょうひ	相乘比	さうじょうひ	align	o	
125	954647-382-0048	つかみざし	掴插	つかみ-ざし	align	o	
126	954648-568-0007	やどりのつかさ	宿官	やどり-の-つかさ	align	o	
127	954648-610-0039	よみそめ	讀初	よみ-そめ	align	o	
128	954647-578-0019	ながぼそ	長細	なが-ぼそ	align	o	
129	954647-316-0047	ちせい	治政	ちせい	align	o	
130	954646-591-0057	しろめ	白鑞	しろめ	JMdict	o	
131	954648-180-0043	ひけいろ	引色	ひけ-いろ	align	o	
132	954647-387-0021	つきしろ	月代	つきしろ	JMdict	o	
133	954645-399-0041	かくぶよさん	各部豫算	かくぶ-よさん	align	o	
134	954647-050-0004	せいがい	成外	せい-ぐわい	align	o	
135	954647-305-0038	ちがいきね	違杵	ちがひ-きね	align	o	
136	954648-238-0038	びんさし	鬢插	びん-さし	align	o	
137	954645-251-0048	うんぺいとう	雲平糖	うんぺい-たう	align	o	
138	954648-377-0003	ほんぐま	本隈	ほん-ぐま	align	o	
139	954647-443-0039	ちょうどがけ	調度懸	てうど-がけ	align	o	
140	954648-085-0013	はいとうつき	配當附	はいたう-つき	align	o	
141	954645-279-0038	おきしるs	置記	おきしるす	align	o	
142	954645-570-0009	きどくもの	奇特者	きどく-もの	align	o	
143	954647-460-0052	ちょうちょうむすび	蝶蝶結	てふてふ-むすび	JMdict	o	
144	954648-133-0029	はねばかま	撥袴	はね-ばかま	align	o	
145	954648-032-0053	にんてい	人體	にん-てい	L	o	
146	954645-091-0057	あいてついろ	藍鐵色	あゐ-てついろ	align	o	
147	954648-527-0015	もとごめ	元込	もと-ごめ	JMdict	o	
148	954648-263-0043	ふこ	府庫	ふ-こ	JMdict	o	
149	954646-350-0055	さかまき	逆卷	さか-まき	align	o	
150	954647-199-0019	だいせんじ	大宣旨	だい-せんじ	align	o	
151	954645-170-0061	いえごと	家言	いへ-ごと	JMdict	o	
152	954648-699-0037	わんやき	椀燒	わんやき	align	o	
153	954645-341-0008	おりのべぎぬ	織延絹	おりのべ-ぎぬ	align	o	
154	954647-248-0009	ただこえ	直超	ただ-こえ	align	o	
155	954648-610-0063	よみほん	讀本	よみほん	L	o	
156	954645-397-0022	かくそう	客僧	かく-そう	align	o	
157	954647-267-0035	たのしげ	樂氣	たのし-げ	align	o	
158	954647-469-0010	でんきどうばん	電氣銅版	でんき-どうばん	align	o	
159	954646-055-0045	くらしかた	暮方	くらし-かた	JMdict	o	
160	954645-049-0024	あたりび	當日	あたり-び	JMdict	o	
161	954645-473-0025	かぶりのはこ	冠箱	かぶり-の-はこ	align	o	
162	954645-419-0008	かしらかさ	頭瘡	かしら-かさ	align	o	
163	954645-154-0056	いなだね	稻種	いな-だね	align	o	
164	954647-090-0040	せきひつせき	石筆石	せきひつ-せき	align	o	
165	954647-066-0049	せいり	勢利	せいり	align	o	
166	954645-483-0011	かみあw	噛合	かみ-あはす	JMdict	o	
167	954645-427-0032	かたうずら	片鶉	かた-うづら	align	o	
168	954647-337-0052	ちゃせきがけ	茶席掛	ちゃせき-がけ	align	o	
169	954645-361-0012	かいりくぐん	海陸軍	かいりく-ぐん	align	o	
170	954646-249-0014	こしも	腰裳	こしも	align	o	
171	954648-584-0008	ゆうみぐさ	夕見草	ゆふみ-ぐさ	align	o	
172	954647-008-0020	すき	剝	すき	align	o	
173	954647-218-0031	とうけい	刀圭	たう-けい	JMdict	o	
174	954648-304-0051	ふろく	附錄	ふろく	L	o	
175	954645-137-0028	いちまつぞめ	市松染	いちまつ-ぞめ	align	o	
176	954648-638-0022	りくぐんちゅうさ	陸軍中佐	りくぐん-ちゅうさ	align	o	
177	954647-032-0053	すい	隧	すゐ	align	o	
178	954646-426-0041	しかe	仕替	し-かへる	JMdict	o	
179	954647-242-0007	たけのかわ	竹皮	たけのかは	JMdict	o	
180	954646-199-0040	こうばいもみ	紅梅紅	こうばい-もみ	align	o	
181	954648-046-0019	ねこなでごえ	猫撫聲	ねこなで-ごゑ	L	o	
182	954645-038-0013	あさぶろしき	麻風呂敷	あさ-ぶろしき	align	o	
183	954647-069-0015	しょうゆう	小邑	せう-いふ	align	o	
184	954646-200-0050	こうぶじろう	工部侍郎	こうぶ-じらう	align	o	
185	954646-385-0015	さよく	砂浴	さ-よく	align	o	
186	954645-596-0044	きゅうこう	穹窖	きゅう-かう	align	o	
187	954648-193-0006	ひぜんがさ	皮癬瘡	ひぜん-がさ	align	o	
188	954648-641-0028	りさいしゃ	罹災者	りさい-しゃ	JMdict	o	
189	954647-177-0034	そんちゅう	村中	そん-ちゅう	align	o	
190	954646-552-0021	じゅみょうがみ	壽命神	じゅみゃう-がみ	align	o	
191	954647-265-0037	たにそば	谷側	たに-そば	align	o	
192	954647-147-0037	ぞくが	俗畫	ぞく-ぐわ	JMdict	o	
193	954648-167-0045	ひえもの	冷物	ひえ-もの	JMdict	o	
194	954645-260-0026	えきろ	驛路	えき-ろ	L	o	
195	954645-558-0057	きせい	記性	きせい	JMdict	o	
196	954647-181-0018	たいいんりょう	退隱料	たいいんれう	align	o	
197	954646-293-0041	こおりもち	郡持	こほり-もち	align	o	
198	954646-375-0008	さとがえり	里歸	さとがへり	L	o	
199	954645-521-0007	かんせきよみ	漢籍讀	かんせき-よみ	align	o	
200	954646-205-0048	こがくr	木隱	こ-がくる	align	o	
201	954647-056-0019	せいしんか	精神家	せいしん-か	align	o	
202	954645-130-0059	いたm	撓	いたむ	JMdict	o	
203	954645-127-0042	いたがけ	板掛	いたがけ	align	o	
204	954646-080-0005	こうこう	鑛坑	くわう-かう	L	o	
205	954647-509-0045	とくきゅう	特給	とく-きふ	align	o	
206	954645-473-0015	ごうりせつ	合理說	がふり-せつ	align	o	
207	954648-231-0018	ひらてん	平點	ひら-てん	align	o	
208	954645-448-0020	かどべ	門邊	かどべ	L	o	
209	954646-418-0011	しゅうかくき	收穫期	しうくわく-き	L	o	
210	954645-271-0002	えんげん	艶言	えん-げん	JMdict	o	
211	954648-523-0029	もちくち	持口	もち-くち	align	o	
212	954645-286-0010	おことじまい	御事仕舞	おこと-じまひ	align	o	
213	954648-274-0018	ふだいなみ	譜代並	ふだい-なみ	align	o	
214	954645-538-0066	ぎかいのそう	擬階奏	ぎかい-の-そう	align	o	
215	954648-178-0046	ひきわたしばらい	引渡拂	ひきわたし-ばらひ	align	o	
216	954647-400-0038	つちたかつき	土高坏	つちたかつき	align	o	
217	954647-382-0029	つがまつ	栂松	つが-まつ	align	o	
218	954645-440-0023	かじのはちょう	梶葉蝶	かぢのは-てふ	align	o	
219	954648-176-0063	ひきはなs	引離	ひき-はなす	JMdict	o	
220	954647-575-0023	ながつきぐさ	長月草	ながつき-ぐさ	align	o	
221	954646-099-0038	かんぎり	鐶桐	くわん-ぎり	align	o	
222	954647-123-0010	せんせき	泉石	せん-せき	JMdict	o	
223	954648-466-0033	みゃくしるい	脈翅類	みゃくし-るゐ	JMdict	o	
224	954647-183-0015	たいかくせん	對角線	たいかく-せん	L	o	
225	954645-557-0051	きs	騎	き-す	align	o	
226	954646-010-0009	くかんせつ	苦觀說	くくわん-せつ	align	o	
227	954648-317-0022	へいしょう	兵將	へい-しゃう	align	o	
228	954645-618-0016	ぎれい	儀禮	ぎれい	L	o	
229	954647-095-0029	せちにち	節日	せちにち	JMdict	o	
230	954645-285-0008	おくれけ	後毛	おくれ-け	align	o	
231	954647-062-0017	せいぼう	星芒	せい-ばう	align	o	
232	954645-616-0029	きりぬきつうしん	切拔通信	きりぬきつうしん	align	o	
233	954645-128-0035	いただきもち	戴餅	いただき-もち	align	o	
234	954648-284-0049	ぶつりこうがく	物理光學	ぶつりくわうがく	align	o	
235	954647-045-0025	すんぺい	寸兵	すん-ぺい	align	o	
236	954648-478-0064	むくy	報・酬	むくゆ	JMdict	o	
237	954648-102-0047	はこあし	箱足	はこ-あし	align	o	
238	954648-432-0017	みかぎり	見限	み-かぎり	align	o	
239	954646-337-0032	そうこん	爪痕	さうこん	JMdict	o	
240	954648-613-0045	よりどうぐ	寄道具	より-だうぐ	align	o	
241	954645-414-0009	かざりぐし	飾串	かざり-ぐし	align	o	
242	954645-397-0012	がくせき	學籍	がく-せき	L	o	
243	954648-451-0016	みずたで	水蓼	みづ-たで	JMdict	o	
244	954646-316-0020	ごんのきたのかた	權北方	ごん-の-きたのかた	align	o	
245	954645-202-0025	うしのつのもじ	牛角文字	うしのつの-もじ	JMdict	o	
246	954648-110-0024	はたそり	畑橇	はた-そり	align	o	
247	954646-537-0011	しゅうらい	衆籟	しゅう-らい	align	o	
248	954647-237-0065	たくしつ	澤漆	たく-しつ	align	o	
249	954646-447-0032	しぞうのかんじん	祗承官人	しぞう-の-くわんじん	align	o	
250	954648-089-0006	ほうあんけいさつ	保安警察	はうあん-けいさつ	align	o	
251	954647-575-0004	ながちょう	長帳	なが-ちゃう	align	o	
252	954647-142-0036	そうづり	總釣	そう-づり	align	o	
253	954646-428-0041	しきげゆ	式解由	しき-げゆ	align	o	
254	954648-125-0064	はなざくら	花櫻	はな-ざくら	L	o	
255	954648-715-0037	えんがくじは	圓覺寺派	ゑんがくじ-は	align	o	
256	954648-448-0038	みずからくり	水絡繰	みづ-からくり	JMdict	o	
257	954645-413-0033	かさほこぐも	傘鋒雲	かさほこ-ぐも	align	o	
258	954647-292-0044	たんじゅつ	短述	たん-じゅつ	align	o	
259	954645-605-0050	きょくまち	局待	きょくまち	align	o	
260	954648-440-0062	みそぎだいえ	禊大會	みそぎ-だいゑ	align	o	
261	954648-640-0026	りくとう	六韜	りく-たう	align	o	
262	954646-074-0008	がいこくこうし	外國公使	ぐわいこく-こうし	align	o	
263	954646-220-0025	こくふう	國風	こくふう	L	o	
264	954648-026-0030	においいり	匂入	にほひ-いり	align	o	
265	954646-568-0017	しょき	初虧	しょき	align	o	
266	954645-463-0033	かわりきりぐるま	變桐車	かはり-きりぐるま	align	o	
267	954648-459-0006	みねいり	峰入	みね-いり	align	o	
268	954647-344-0031	ちゅうけいきょく	中繼局	ちゅうけい-きょく	L	o	
269	954646-162-0053	けんぎょうせい	縣行政	けん-ぎゃうせい	align	o	
270	954648-586-0003	ゆみおれ	弓折	ゆみ-をれ	align	o	
271	954646-234-0011	こころいじ	心意地	こころいぢ	align	o	
272	954648-281-0002	ふつうばいばい	普通賣買	ふつう-ばいばい	align	o	
273	954645-179-0035	いらたか	苛高	いらたか	align	o	
274	954645-305-0032	おい	追・逐	おひ	L	o	
275	954648-100-0007	はくびょうが	白描畫	はくべう-ぐわ	align	o	
276	954648-238-0003	びんおや	鬢親	びん-おや	align	o	
277	954645-263-0010	えだえだ	枝枝	えだ-えだ	align	o	
278	954645-354-0028	かいじ	海事	かいじ	L	o	
279	954645-286-0027	おこもの	御小者	お-こもの	align	o	
280	954647-117-0049	せんさい	剪綵	せん-さい	align	o	
281	954645-311-0014	おおうみのはら	大海原	おほうみ-の-はら	align	o	
282	954646-359-0049	さげふり	下振	さげ-ふり	JMdict	o	
283	954648-566-0042	やづる	矢弦	やづる	align	o	
284	954645-570-0058	きならu	著習	き-ならふ	align	o	
285	954645-108-0012	いがく	異學	い-がく	align	o	
286	954648-053-0029	ねほり	根掘	ね-ほり	align	o	
287	954648-682-0013	わかなえ	若苗	わかなへ	align	o	
288	954646-092-0040	かつじょじ	活助辭	くわつじょじ	align	o	
289	954647-334-0015	ちょうほうそうし	長奉送使	ちゃう-ほうそうし	align	o	
290	954648-516-0006	めんはぶたえ	綿羽二重	めん-はぶたへ	align	o	
291	954646-088-0034	かさ	過差	くわさ	align	o	
292	954646-455-0055	しちじゅうちょうだて	七十挺立	しちじふてう-だて	align	o	
293	954647-171-0013	そらざや	空鞘	そら-ざや	align	o	
294	954647-431-0038	ていげん	程限	てい-げん	align	o	
295	954648-502-0029	みょうおんじょう	妙音聲	めう-おんじゃう	align	o	
296	954646-314-0032	こんだい	今代	こん-だい	align	o	
297	954647-535-0033	とびのk	飛退	とび-のく	JMdict	o	
298	954645-083-0012	あらしお	粗鹽	あら-しほ	JMdict	o	
299	954646-203-0054	こうえんち	公園地	こうゑん-ち	align	o	
300	954645-498-0010	からしず	芥子酢	からし-ず	align	o	
301	954647-210-0017	だいみょうげい	大名藝	だいみゃう-げい	align	o	
302	954645-210-0034	うちあや	打綾	うち-あや	align	o	
303	954646-039-0040	くわのゆみ	桑弓	くは-の-ゆみ	align	o	
304	954648-707-0041	いれつ	偉烈	ゐ-れつ	JMdict	o	
305	954645-607-0046	きょしょうしゃ	擧證者	きょしょう-しゃ	align	o	
306	954645-016-0048	あかあかざ	赤藜	あかあかざ	align	o	
307	954646-481-0020	しゅうじじょう	習字帖	しふじ-でふ	align	o	
308	954645-557-0024	きしん	貴臣	きしん	align	o	
309	954648-625-0028	らくだい	落題	らく-だい	align	o	
310	954647-032-0063	すいあつ	水壓	すゐ-あつ	L	o	
311	954648-169-0045	ひがしろくじょうふじ	東六條藤	ひがしろくでう-ふぢ	align	o	
312	954645-249-0034	うんえき	瘟疫	うん-えき	JMdict	o	
313	954646-277-0047	ことよう	異用	こと-よう	align	o	
314	954648-439-0042	みせあきない	店商	みせ-あきなひ	align	o	
315	954645-405-0011	かけでr	驅出	かけ-でる	align	o	
316	954645-091-0045	あいしらじのかわ	藍白地革	あゐしらぢ-の-かは	align	o	
317	954646-129-0011	けいふう	勁風	けい-ふう	align	o	
318	954648-201-0059	ひっつり	引釣	ひっつり	JMdict	o	
319	954645-355-0023	かいしん	海神	かいしん	JMdict	o	
320	954646-407-0046	さんぱち	三八	ん-ばち	JMdict	o	紙面は さん-ぱち（半濁点の丸が小さく判別しにくい）
321	954647-369-0018	じんこうめ	沈香目	ぢんかう-め	align	o	
322	954647-180-0017	だいあみ	臺網	だい-あみ	align	o	
323	954645-229-0047	ういかむり	初冠	うひ-かむり	JMdict	o	
324	954646-310-0036	こんごうぐさ	金剛草	こんがう-ぐさ	align	o	
325	954648-549-0054	やきころs	燒殺	やき-ころす	JMdict	o	
326	954647-248-0023	ただしげ	正氣	ただし-げ	align	o	
327	954648-427-0046	まんねんづる	萬年弦	まんねん-づる	align	o	
328	954645-383-0008	かがみまくら	鏡枕	かがみ-まくら	align	o	
329	954648-045-0014	ねくさr	寐腐	ね-くさる	align	o	
330	954648-367-0007	ほどむら	程村	ほど-むら	align	o	
331	954648-709-0022	えいへいしれい	衞兵司令	ゑいへい-しれい	align	o	
332	954647-564-0014	ないさぐり	內探	ない-さぐり	align	o	
333	954647-558-0034	とんせいひじり	遁世聖	とんせい-ひじり	align	o	
334	954645-195-0022	うきょうのさかん	右京屬	うきゃう-の-さくわん	align	o	
335	954648-316-0003	へいきんたいよう	平均太陽	へいきん-たいやう	JMdict	o	
336	954648-583-0025	ゆうと	夕戸	ゆふと	align	o	
337	954647-374-0025	ちんおく	賃屋	ちん-をく	align	o	
338	954645-293-0024	おだいほう	御大方	お-だいはう	align	o	
339	954646-511-0046	しょうとう	床頭	しゃう-とう	JMdict	o	
340	954647-047-0020	せいよう	政要	せい-えう	align	o	
341	954646-103-0001	かんじんのう	勸進能	くわんじん-のう	align	o	
342	954648-515-0006	めんしょきょかん	免所居官	めん-しょきょくわん	align	o	
343	954648-026-0035	においかたしろ	匂肩白	にほひ-かたしろ	align	o	
344	954647-166-0037	そえもん	添紋	そへ-もん	align	o	
345	954647-419-0027	つりかびん	釣花瓶	つり-くわびん	align	o	
346	954648-018-0001	にちろく	日錄	にち-ろく	L	o	
347	954647-565-0033	ないしん	内臣	ない-しん	align	o	
348	954648-537-0069	もりころs	盛殺	もり-ころす	JMdict	o	
349	954648-215-0051	ひむろのせっく	氷室節句	ひむろ-の-せっく	align	o	
350	954645-145-0050	いつつのてき	五敵	いつつ-のてき	align	o	
351	954645-306-0023	おびぎわ	帶際	おびぎは	align	o	
352	954647-539-0005	とぼそ	樞	と-ぼそ	L	o	
353	954645-288-0052	おしくだs	押下	おし-くだす	align	o	
354	954646-287-0045	こひっさきもとゆい	小引裂元結	こ-ひっさきもとゆひ	align	o	
355	954647-356-0001	ちょうしょう	徴證	ちょうしょう	L	o	
356	954646-364-0022	さしかk	差掛	さし-かかる	JMdict	o	
357	954647-509-0038	とくがわあおい	徳川葵	とくがは-あふひ	align	o	
358	954645-019-0002	あかさやまき	赤鞘卷	あか-さやまき	align	o	
359	954646-400-0027	さんしゅ	蠶種	さん-しゅ	JMdict	o	
360	954648-474-0030	むこうめ	向目	むかう-め	align	o	
361	954645-260-0027	えきわ	腋窩	えき-わ	JMdict	o	
362	954646-365-0063	さしたt	差立	さし-たつ	JMdict	o	
363	954645-354-0039	かいしのぎ	櫂鎬	かいしのぎ	align	o	
364	954647-177-0042	そんとう	村頭	そん-とう	align	o	
365	954645-168-0011	いいはてr	言果	いひ-はてる	align	o	
366	954648-560-0034	やすのかわ	安河	やす-の-かは	align	o	
367	954647-570-0040	ながえたおし	長柄倒	ながえ-たふし	align	o	
368	954646-363-0036	さしあt	差當	さし-あたる	JMdict	o	
369	954648-545-0024	ようじがくれ	楊枝隱	やうじ-がくれ	align	o	
370	954646-117-0039	けいあんぐち	慶庵口	けいあん-ぐち	align	o	
371	954646-123-0041	けいしょう	奎章	けい-しゃう	align	o	
372	954645-155-0047	いなり	稻荷	いなり	L	o	
373	954645-393-0031	かくうせん	架空線	かくう-せん	align	o	
374	954648-421-0043	まるつば	丸鍔	まる-つば	align	o	
375	954645-627-0029	きんしゅ	金朱	きん-しゅ	align	o	
376	954648-025-0034	にゅうぼく	入木	にふ-まく	dict-reading	o	
377	954647-131-0042	せんびょう	疝病	せん-びゃう	align	o	
378	954646-183-0007	げんろくぎん	元祿銀	げんろく-ぎん	align	o	
379	954647-295-0042	だんじょう	談場	だん-ぢゃう	align	o	
380	954645-620-0032	きんいつせい	均一制	きんいつ-せい	align	o	
381	954648-670-0042	れんごうさいむ	聯合債務	れんがふさいむ	align	o	
382	954648-684-0019	わきだて	脇立	わき-だて	JMdict	o	
383	954645-532-0034	きゅうこう	舊交	きう-かう	L	o	
384	954646-456-0016	しちだいじ	七大寺	しち-だいじ	JMdict	o	
385	954647-259-0018	たつみがよい	巽通	たつみ-がよひ	align	o	
386	954645-426-0022	かたあて	肩當・肩宛	かた-あて	L	o	
387	954647-330-0048	ちょうしんけい	聽神經	ちゃう-しんけい	L	o	
388	954648-312-0015	ふんべち	分別	ふん-べち	align	o	
389	954648-275-0067	ふたつき	蓋附	ふた-つき	align	o	
390	954648-348-0047	ぼくこう	木工	ぼく-こう	align	o	
391	954648-070-0016	のぶか	箆深	のぶか	align	o	
392	954647-493-0038	どうざいく	銅細工	どう-ざいく	align	o	
393	954648-371-0039	ほおあか	頬赤	ほほ-あか	JMdict	o	
394	954645-359-0044	かいへいだん	海兵團	かいへいだん	L	o	
395	954645-091-0031	あいかわ	藍革	あゐ-かは	JMdict	o	
396	954645-307-0070	おいのぼr	生上	おひ-のぼる	align	o	
397	954648-281-0008	ふつうわりびき	普通割引	ふつう-わりびき	align	o	
398	954648-666-0058	れいようかく	羚羊角	れいやう-かく	align	o	
399	954645-168-0019	いいひろg	言廣	いひ-ひろぐ	align	o	
