no	id	skk_key	notation	reading	method	judgment	note
136	954645-391-0009	かきようかん	柿羊羹	かき-やうかん	align	o	
137	954646-583-0054	しらもち	白餅	しらもち	align	o	
138	954646-547-0042	じゅたくはんばい	受託販賣	じゅたく-はんばい	L	o	
139	954646-078-0032	かいむ	會務	くわい-む	L	o	
140	954648-039-0068	ぬいめべ	縫女部	ぬひめ-べ	align	o	
141	954646-271-0035	ことがき	事書	こと-がき	align	o	
142	954648-181-0055	ひげん	飛言	ひ-げん	align	o	
143	954647-289-0026	たんが	旦過	たんぐわ	JMdict	o	
144	954648-442-0004	みぞれさけ	霙酒	みぞれ-さけ	align	o	
145	954645-614-0029	きりぐるま	桐車	きり-ぐるま	align	o	
146	954648-100-0053	はくらべ	羽校	は-くらべ	align	o	
147	954648-612-0037	よりあいいり	寄合入	よりあひ-いり	align	o	
148	954646-541-0064	しゅくやくにん	宿役人	しゅく-やくにん	align	o	
149	954647-447-0002	てがみことわり	手紙斷	てがみ-ことわり	align	o	
150	954646-412-0016	さんろう	山樓	さん-ろう	align	o	
151	954645-094-0065	あおはたの	青旗之	あをはた-の	align	o	
152	954645-034-0046	あさがおぞめ	朝顏染	あさがほ-ぞめ	align	o	
153	954646-300-0022	こもちおおびし	子持大菱	こもちおほびし	align	o	
154	954648-284-0048	ぶつりき	佛力	ぶつりさ	L	o	
155	954646-064-0008	くるめがすり	久留米絣	くるめがすり	align	o	
156	954648-733-0037	おりどころ	居所	をり-どころ	JMdict	o	
157	954645-038-0028	あさままつ	淺間松	あさま-まつ	align	o	
158	954646-195-0045	こうせいねん	恆星年	こうせいねん	JMdict	o	
159	954647-016-0043	すずめきんちゃく	雀巾著	すずめ-きんちゃく	align	o	
160	954646-395-0018	さんかたんそ	酸化炭素	さんくわ-たんそ	JMdict	o	
161	954648-276-0005	ふたつぐり	二繰	ふたつ-ぐり	align	o	
162	954645-060-0035	あわじむすび	淡路結	あはぢ-むすび	JMdict	o	
163	954645-325-0055	おぼろこぶ	朧昆布	おぼろ-こぶ	JMdict	o	
164	954647-545-0022	ともえすぎ	巴杉	ともゑ-すぎ	align	o	
165	954647-048-0013	せいごうひら	精好平	せいがうひら	align	o	
166	954647-280-0033	たむかい	手向	たむかひ	JMdict	o	
167	954648-510-0022	めずらどり	珍鳥	めづら-どり	align	o	
168	954647-396-0083	つけものおけ	漬物桶	つけもの-をけ	align	o	
169	954645-141-0029	いっきんぞめ	一斤染	いっきん-ぞめ	JMdict	o	
170	954647-585-0041	なぐりがい	毆買	なぐり-がひ	align	o	
171	954647-201-0037	だいじょうらく	大定樂	だいぢゃう-らく	align	o	
172	954645-397-0038	がくどう	樂堂	がくだう	L	o	
173	954648-592-0062	よこざま	橫方	よこ-ざま	L	o	
174	954647-424-0010	ついこう	椎孔	つゐ-こう	align	o	
175	954647-026-0001	すべおさ	總長	すべ-をさ	align	o	
176	954645-526-0060	かんべしょちょう	神部署長	かんべしょちゃう	align	o	
177	954646-101-0030	かんさつりょく	觀察力	くわんさつ-りょく	L	o	
178	954647-374-0009	じんろう	塵勞	ぢん-らう	L	o	
179	954645-521-0015	かんせつしぜい	間接市税	かんせつしぜい	align	o	
180	954645-512-0031	かん	巫	かん	align	o	
181	954648-096-0029	はくし	白髭	はくし	align	o	
182	954645-043-0020	あしま	葦間	あし-ま	align	o	
183	954647-266-0023	たぬまがけ	田沼懸	たぬま-がけ	align	o	
184	954647-395-0010	つくえもの	机物	つくゑもの	align	o	
185	954645-406-0061	かけむしゃ	懸武者	かけ-むしゃ	align	o	
186	954645-360-0019	かいほんしでん	戒本師田	かいほんし-でん	align	o	
187	954646-253-0014	こしおれうた	腰折歌	こしをれ-うた	align	o	
188	954645-177-0038	いやいとこ	彌從兄弟	いや-いとこ	L	o	
189	954647-444-0038	じょうやくけん	條約權	でうやく-けん	align	o	
190	954647-302-0035	ちゅうじきさい	晝食菜	ちうじきさい	align	o	
191	954648-593-0014	よこじま	橫縞	よこ-じま	L	o	
192	954648-286-0043	ふとうごう	不等號	ふどうがら	L	o	
193	954645-593-0010	きょうり	鏡裏	きゃう-り	JMdict	o	
194	954647-354-0012	ちゅうえ	中衞	ちゅう-ゑ	align	o	
195	954645-273-0036	えんぼうし	烏帽子	えん-ぼうし	align	o	
196	954647-292-0023	だんしゃ	團社	だん-しゃ	align	o	
197	954647-219-0040	とうざやき	當座燒	たうざ-やき	align	o	
198	954648-136-0001	はえとりのき	蠅取木	はへとりのき	align	o	
199	954648-264-0042	ふそうは	扶桑派	ふさう-は	align	o	
200	954646-554-0026	しゅろのまる	棕櫚丸	しゅろ-のまる	align	o	
201	954645-021-0050	あかばり	垢張	あか-ばり	align	o	
202	954645-553-0025	きざみども	刻供	きざみ-ども	align	o	
203	954648-395-0003	まけいしゅらてん	摩醯修羅天	まけいしゅら-てん	align	o	
204	954648-714-0004	えぼしがい	烏帽子貝	ゑぼし-がひ	JMdict	o	
205	954648-520-0069	もくろみ	目論	もくろろみ	JMdict	o	
206	954645-600-0017	きょうしんかい	共進會	きょうしん-くわい	L	o	
207	954647-134-0014	せんめん	錢面	せん-めん	align	o	
208	954648-088-0015	ばいろう	培樓	ばい-ろう	align	o	
209	954647-551-0044	とりすt	取捨	とりすつ	JMdict	o	
210	954648-124-0017	はなおち	花落	はな-おち	JMdict	o	
211	954647-448-0028	できそこない	出來損	でき-そこなひ	L	o	
212	954648-220-0031	ひょうしもの	拍子物	ひゃうし-もの	align	o	
213	954648-613-0013	よりおや	寄親	より-おや	align	o	
214	954645-088-0030	ありつぎ	蟻繼	あり-つぎ	JMdict	o	
215	954645-295-0044	おちゃや	御茶屋	お-ちゃや	JMdict	o	
216	954645-181-0003	いりだい	熬鯛	いりだひ	align	o	
217	954646-446-0038	しぜん	四善	し-ぜん	align	o	
218	954646-200-0044	こうふく	公服	こうふく	align	o	
219	954645-070-0063	あまぐもり	雨曇	あま-ぐもり	JMdict	o	
220	954648-339-0031	べんもん	便門	べん-もん	align	o	
221	954646-106-0028	かんび	官費	くわん-び	align	o	
222	954647-342-0021	ちゅうかい	中海	ちゅう-かい	align	o	
223	954645-568-0014	きつねずし	狐鮓	きつね-ずし	align	o	
224	954645-572-0020	きねやざくら	杵屋櫻	きねや-ざくら	align	o	
225	954646-297-0004	こまやき	駒燒	こま-やき	align	o	
226	954645-561-0051	きとうりゅう	起倒流	きたうりう	align	o	
227	954645-275-0026	おいごころ	老心	おい-ごころ	align	o	
228	954647-086-0045	せきこくすう	積石數	せき-こくすう	align	o	
229	954645-590-0008	きょうどう	經堂	きゃう-だう	L	o	
230	954648-057-0026	ねんしじょう	年始状	ねんし-じゃう	JMdict	o	
231	954646-536-0061	じゅうへい	戎兵	じゅう-へい	align	o	
232	954645-205-0036	うすざむi	薄寒	うすざむし	JMdict	o	
233	954646-148-0023	けつじん	闕人	けつじん	align	o	
234	954648-674-0012	れんよ	輦輿	れん-よ	align	o	
235	954646-341-0022	そうぞくじけん	相續事件	さうぞく-じけん	align	o	
236	954645-147-0035	いっぱんしき	一般式	いっぱん-しき	JMdict	o	
237	954646-124-0045	けいs	刑	けいす	JMdict	o	
238	954646-499-0015	しょうこういほう	商行爲法	しゃうかうゐ-はふ	align	o	
239	954647-377-0024	つうしんぎょうせい	通信行政	つうしん-ぎゃうせい	align	o	
240	954645-131-0016	いたりまっしゃ	至末社	いたり-まっしゃ	align	o	
241	954647-614-0028	なまえにん	名前人	なまへにん	align	o	
242	954647-010-0030	すきやげた	數寄屋下駄	すきや-げた	align	o	
243	954646-617-0006	しんりがく	心理學	しんり-がく	L	o	
244	954646-581-0048	しらすげの	白菅之	しらすげ-の	align	o	
245	954646-516-0052	しょうむきょく	商務局	しゃうむ-きょく	align	o	
246	954647-113-0029	せんきょがかり	選擧掛	せんきょがかり	align	o	
247	954648-152-0003	ばんこくどうめい	萬國同盟	ばんこく-どうめい	align	o	
248	954648-609-0045	よふん	餘憤	よふん	L	o	
249	954646-280-0059	こねり	木練	こねり	align	o	
250	954646-617-0037	しんりんけいさつ	森林警察	しんりん-けいさつ	align	o	
251	954647-148-0015	ぞくし	族子	ぞくし	align	o	
252	954647-457-0068	てとりなべ	手取鍋	てとり-なべ	align	o	
253	954648-464-0005	みめぐり	見巡	み-めぐり	align	o	
254	954648-378-0038	ほんじゅく	本宿	ほんじゅく	align	o	
255	954648-672-0002	れんしゃ	蓮舍	れんしゃ	align	o	
256	954646-018-0024	くしょき	區書記	くしょき	align	o	
257	954645-460-0079	かわぶえ	皮笛	かは-ぶえ	align	o	
258	954648-516-0041	めんゆうき	綿結城	めんゆふき	align	o	
259	954647-454-0010	でっし	涅齒	でっ-し	align	o	
260	954648-688-0055	わたいればおり	綿入羽織	わたいれ-ばおり	align	o	
261	954645-360-0009	かいひょうろく	開票録	かいへう-ろく	align	o	
262	954646-402-0047	さんせちえ	三節會	さん-せちゑ	align	o	
263	954646-058-0009	くらいあらそい	位爭	くらゐ-あらそひ	align	o	
264	954648-192-0022	びしょう	美少	び-せう	align	o	
265	954645-407-0004	かけもの	賭物	かけ-もの	JMdict	o	
266	954646-608-0021	じんたい	人體	じんたい	L	o	
267	954646-603-0034	しんしょう	鍼匠	しん-しゃう	align	o	
268	954648-118-0018	はつまくら	初枕	はつまくら	align	o	
269	954645-512-0004	がおうおん	賀王恩	がわうおん	align	o	
270	954648-314-0024	へいあんのの	平安幅	へいあんのの	align	o	
271	954648-099-0037	ばくはん	麥飯	ばく-はん	L	o	
272	954648-067-0010	のちかた	後方	のち-かた	align	o	
273	954645-138-0013	いちもんにんぎょう	一文人形	いちもん-にんぎゃう	align	o	
274	954647-382-0041	つかみあg	掴上	つかみ-あぐ	JMdict	o	
275	954648-318-0024	へいそくたい	閉塞隊	へいそく-たい	align	o	
276	954645-329-0033	おもで	重手	おもで	JMdict	o	
277	954648-613-0003	よりあいしゅう	寄合衆	よりあひしゅう	align	o	
278	954648-038-0062	ぬのばた	布機	ぬの-ばた	align	o	
279	954645-484-0035	かみぎぬ	紙衣	かみぎぬ	align	o	
280	954645-197-0047	うけおいしんでん	請負新田	うけおひしんでん	align	o	
281	954648-528-0026	もとゆいがみ	元結紙	もとゆひがみ	align	o	
282	954645-428-0004	かたがた	方方	かた-がた	JMdict	o	
283	954647-324-0065	ちみどろ	血塗	ち-みどろ	JMdict	o	
284	954646-471-0024	しのぎづくり	鎬作	しのぎ-づくり	align	o	
285	954648-282-0031	ぶっさんし	物産司	ぶっさん-し	align	o	
286	954646-503-0019	じょうげんこう	上元紅	じゃうげん-こう	align	o	
287	954645-561-0003	ぎそつ	騎卒	ぎ-そつ	align	x	紙面は き-そつ
288	954648-078-0008	のれんうち	暖簾内	のれん-うち	align	o	
289	954648-418-0040	まゆたれ	眉垂	まゆ-たれ	align	o	
290	954647-241-0064	たけながし	竹流	たけ-ながし	align	o	
291	954647-471-0017	てんこつ	天骨	てん-こつ	align	o	
292	954645-270-0009	えんきど	鹽基度	えんき-ど	L	o	
293	954645-248-0059	うえめ	植女	うゑ-め	align	o	
294	954648-175-0023	ひきつぎ	引繼	ひき-つぎ	L	o	
295	954648-644-0052	りぶ	吏部	り-ぶ	JMdict	o	
296	954645-367-0012	こうさいかん	交際官	かうさい-くわん	JMdict	o	
297	954648-049-0024	ねじあk	捩開	ねぢ-あける	JMdict	o	
298	954648-166-0017	びい	美衣	び-い	align	o	
299	954646-252-0050	こじりあて	鐺當	こじり-あて	align	o	
300	954646-452-0049	したなみ	下波	した-なみ	align	o	
301	954645-481-0012	かまい	構	かまひ	align	o	
302	954648-115-0024	ばちはい	罰盃	ばち-はい	align	o	
303	954648-149-0010	はりい	鍼醫	はりい	L	o	
304	954645-215-0027	うじのいん	氏院	うぢ-の-ゐん	align	o	
305	954648-036-0035	ぬけがい	拔買	ぬけ-がひ	align	o	
306	954646-136-0027	げきしょく	劇職	げき-しょく	JMdict	o	
307	954646-339-0053	そうじゅう	槍銃	さうじゅう	align	o	
308	954647-112-0031	せんがじ	千箇寺	せんが-じ	align	o	
309	954647-608-0033	なえごえ	苗肥	なへ-ごえ	align	o	
310	954645-449-0069	かなざわねこ	金澤猫	かなざはねこ	align	o	
311	954645-073-0033	あまのいわくら	天磐座	あま-のいはくら	align	o	
312	954647-332-0044	ちょうでんらく	長殿樂	ちゃうでん-らく	align	o	
313	954645-517-0019	かんごまじり	漢語交	かんご-まじり	align	o	
314	954648-402-0058	まちざかな	待肴	まち-ざかな	align	o	
315	954646-372-0045	ざっしゅぜい	雜種税	ざっしゅ-ぜい	align	o	
316	954645-625-0004	きんこく	金穀	きん-こく	align	o	
317	954645-095-0057	あおみょうばん	青明礬	あを-みゃうばん	align	o	
318	954648-402-0002	まちあいざけ	待合酒	まちあひ-ざけ	align	o	
319	954646-262-0039	こちょう	古帳	こちゃう	align	o	
320	954646-472-0033	しのびねお	忍根緒	しのびねを	align	o	
321	954648-524-0007	もちどりの	黐鳥之	もちどり-の	align	o	
322	954648-354-0038	ほしかげ	星鹿毛	ほし-かげ	align	o	
323	954646-607-0033	しんせんさい	神仙菜	しんせん-さい	align	o	
324	954645-454-0078	かねまき	鐘卷	かね-まき	L	o	
325	954645-518-0048	かんししゃ	監視者	かんし-しゃ	JMdict	o	
326	954645-412-0006	かざとい	風樋	かざ-とひ	align	o	
327	954646-538-0021	しゅかん	手簡	しゅかん	JMdict	o	
328	954648-207-0016	ひとさし	一指	ひと-さし	JMdict	o	
329	954646-028-0037	くちと	口砥	くちと	align	o	
330	954646-132-0045	ぎょうざんやき	樂山燒	げうざん-やき	align	o	
331	954646-089-0012	かし	花絲	くわし	L	o	
332	954646-511-0019	しょうてい	章程	しゃう-てい	JMdict	o	
333	954647-454-0014	てっしょう	鐵漿	てっ-しゃう	L	o	
334	954645-032-0041	あげまきむすび	揚卷結	あげまき-むすび	align	o	
335	954645-193-0045	うきゅうぼく	烏臼木	うきうぼく	align	o	
336	954648-333-0035	へんかい	邊戒	へんかい	align	o	
337	954648-496-0033	むろややく	室屋役	むろや	align	o	
338	954647-333-0035	ちょうはつ	長髮	ちゃう-はつ	L	o	
339	954646-484-0011	じゅうまんおくど	十萬億土	じふまんおく-ど	L	o	
340	954648-596-0018	よしこの	好此	よし-この	align	o	
341	954645-181-0045	いりみだr	入亂	いり-みだる	JMdict	o	
342	954648-279-0023	ふちにん	扶持人	ふち-にん	align	o	
343	954648-400-0048	またしち	又質	また-しち	align	o	
344	954648-701-0014	いかん	偉觀	ゐ-くわん	L	o	
345	954647-254-0039	たちふるまい	立振舞	たち-ふるまひ	JMdict	o	
346	954645-575-0020	きばむしゃ	騎馬武者	きば-むしゃ	JMdict	o	
347	954646-015-0049	くされえん	腐緣	くされ-えん	L	o	
348	954647-330-0026	ちょうじゅ	聽衆	ちゃう-じゅ	align	o	
349	954648-113-0057	はちじひげ	八字鬚	はちじ-ひげ	align	o	
350	954648-105-0020	ばさらがみ	婆娑羅髮	ばさら-がみ	align	o	
351	954647-492-0005	とうか	燈花	とう-くわ	L	o	
352	954646-453-0009	したぶところ	下懷	した-ぶところ	align	o	
353	954646-162-0006	けんかず	軒數	けん-かず	align	o	
354	954647-535-0059	といやぎょうしゃ	問屋業者	とひやげふ-しゃ	align	o	
355	954647-060-0008	せいずきかい	製圖器械	せいづ-きかい	align	o	
356	954648-106-0045	はしきてっせん	葉敷鐵線	はしき-てっせん	align	o	
357	954647-597-0058	なでぐい	撫食	なで-ぐひ	align	o	
358	954648-532-0007	ものねがい	物願	もの-ねがひ	align	o	
359	954646-218-0022	こくたてまい	石建米	こく-たてまい	align	o	
360	954648-170-0023	ひかえたつ	控立	ひかへ-たつ	align	o	
361	954647-179-0032	たい	它異	た-い	align	o	
362	954646-411-0018	さんよ	山輿	さんよ	align	o	
363	954645-153-0032	いとみだれ	絲亂	いと-みだれ	align	o	
364	954647-402-0053	つつとり	筒取	つつ-とり	align	o	
365	954646-449-0025	したいのけい	施體刑	したい-の-けい	align	o	
366	954646-222-0042	こぐれ	木暮	こ-ぐれ	align	o	
367	954647-595-0011	なつがっぱ	夏合羽	なつ-がっぱ	align	o	
368	954647-309-0038	じきりょう	直領	ぢき-りゃう	align	o	
369	954646-206-0031	こがつお	小鰹	こ-がつを	align	o	
370	954647-490-0003	どうぎ	胴著	どうぎ	align	o	
371	954648-228-0066	ひらいなづま	平稻妻	ひら-いなづま	align	o	
372	954646-209-0013	ごき	語氣	ご-き	L	o	
373	954648-141-0013	はものだて	刃物立	はもの-だて	align	o	
374	954646-341-0015	ぞうせんぶ	造船部	ざうせん-ぶ	align	o	
375	954648-023-0055	にいまなび	新學	にひ-まなび	align	o	
376	954645-432-0034	かたてわらび	片手蕨	かたて-わらび	align	o	
377	954648-631-0025	らんりょう	蘭陵	らん-りょう	align	o	
378	954648-104-0047	はざま	狹間	は-ざま	L	o	
379	954647-164-0028	そばだt	欹	そば-だつ	JMdict	o	
380	954647-608-0013	なぶりもの	嬲物	なぶり-もの	JMdict	o	
381	954646-505-0014	しょうし	尚子	しゃう-し	align	o	
382	954648-609-0008	よいまどい	宵惑	よひ-まどひ	align	o	
383	954647-082-0033	しょうりゅう	小粒	せうりふ	align	o	
384	954646-493-0018	しめくくr	締括	しめ-くくる	JMdict	o	
385	954645-327-0002	おまんがあめ	阿萬飴	おまん-が-あめ	align	o	
386	954647-126-0016	ぜんちちょう	善知鳥	ぜんち-てう	JMdict	o	
387	954646-028-0028	くちつづみ	口鼓	くち-つづみ	align	o	
388	954648-051-0053	ねのこ	子子	ね-の-こ	align	o	
389	954647-176-0041	そんしゅく	尊宿	そん-しゅく	align	o	
390	954648-033-0030	にんめんちく	人面竹	にんめん-ちく	align	o	
391	954646-508-0051	じょうせい	上世	じゃう-せい	JMdict	o	
392	954646-524-0043	しゃくろく	尺六	しゃくろく	align	o	
393	954648-160-0038	ばんぼう	蕃邦	ばん-ばう	align	x	紙面は ばん-ぱう（半濁点）
394	954646-264-0023	こつきみつともえ	小附三巴	こつきみつともゑ	align	o	
395	954648-150-0032	はりつk	貼付	はり-つく	JMdict	o	
396	954646-244-0039	こじえ	居士衣	こじえ	align	o	
397	954647-329-0042	ちょうじせん	長字錢	ちゃうじ-せん	align	o	
398	954648-016-0057	にそん	二尊	にそん	align	o	
