no	id	skk_key	notation	reading	method	judgment	note
407	954646-452-0049	したなみ	下波	した-なみ	align	o	
408	954646-159-0010	けん	劒	けん	L	o	
409	954646-096-0036	かりゅうかい	花柳界	くわりう-かい	L	o	
410	954645-481-0012	かまい	構	かまひ	align	o	
411	954648-115-0024	ばちはい	罰盃	ばち-はい	align	o	
412	954647-461-0048	てまつぶし	手間潰	てま-つぶし	L	o	
413	954648-149-0010	はりい	鍼醫	はりい	L	o	
414	954645-215-0027	うじのいん	氏院	うぢ-の-ゐん	align	o	
415	954648-036-0035	ぬけがい	拔買	ぬけ-がひ	align	o	
416	954646-136-0027	げきしょく	劇職	げき-しょく	JMdict	o	
417	954645-600-0022	きょうすいびょう	恐水病	きょうすゐびゃう	L	o	
418	954648-686-0002	わけ	譯	わけ	L	o	
419	954646-339-0053	そうじゅう	槍銃	さうじゅう	align	o	
420	954647-112-0031	せんがじ	千箇寺	せんが-じ	align	o	
421	954645-060-0019	あばた	痘痕	あばた	L	o	
422	954647-608-0033	なえごえ	苗肥	なへ-ごえ	align	o	
423	954645-449-0069	かなざわねこ	金澤猫	かなざはねこ	align	o	
424	954645-073-0033	あまのいわくら	天磐座	あま-のいはくら	align	o	
425	954647-332-0044	ちょうでんらく	長殿樂	ちゃうでん-らく	align	o	
426	954646-300-0001	ごもくめし	五目飯	ごもく-めし	L	o	
427	954645-196-0027	うぐい	石斑魚	うぐひ	L	o	
428	954645-517-0019	かんごまじり	漢語交	かんご-まじり	align	o	
429	954648-402-0058	まちざかな	待肴	まち-ざかな	align	o	
430	954646-372-0045	ざっしゅぜい	雜種税	ざっしゅ-ぜい	align	o	
431	954645-625-0004	きんこく	金穀	きん-こく	align	o	
432	954645-095-0057	あおみょうばん	青明礬	あを-みゃうばん	align	o	
433	954648-402-0002	まちあいざけ	待合酒	まちあひ-ざけ	align	o	
434	954648-525-0003	もじr	捩	もぢる	L	o	
435	954646-262-0039	こちょう	古帳	こちゃう	align	o	
436	954646-472-0033	しのびねお	忍根緒	しのびねを	align	o	
437	954648-524-0007	もちどりの	黐鳥之	もちどり-の	align	o	
438	954646-254-0013	ごs	伍	ごす	L	o	
439	954645-183-0045	いろえんぴつ	色鉛筆	いろ-えんぴつ	L	o	
440	954648-354-0038	ほしかげ	星鹿毛	ほし-かげ	align	o	
441	954646-607-0033	しんせんさい	神仙菜	しんせん-さい	align	o	
442	954645-454-0078	かねまき	鐘卷	かね-まき	L	o	
443	954645-518-0048	かんししゃ	監視者	かんし-しゃ	JMdict	o	
444	954645-412-0006	かざとい	風樋	かざ-とひ	align	o	
445	954646-538-0021	しゅかん	手簡	しゅかん	JMdict	o	
446	954648-207-0016	ひとさし	一指	ひと-さし	JMdict	o	
447	954646-028-0037	くちと	口砥	くちと	align	o	
448	954646-158-0035	けりょう	家領	け-りゃう	L	o	
449	954646-132-0045	ぎょうざんやき	樂山燒	げうざん-やき	align	o	
450	954646-089-0012	かし	花絲	くわし	L	o	
