no	id	skk_key	notation	reading	method	judgment	note
88	954645-540-0045	きかん	貴翰	きかん	JMdict	o	
89	954647-060-0033	せいてつじょ	製鐵所	せいてつ-じょ	L	o	
90	954645-054-0002	あつr	熱	あつる	align	o	
91	954647-400-0053	つちぬり	土塗	つち-ぬり	align	o	
92	954646-389-0008	さるまなこ	猿眼	さる-まなこ	align	o	
93	954645-244-0079	うりだか	賣高	うり-だか	JMdict	o	
94	954647-231-0021	たかとうだい	高燈臺	たか-とうだい	JMdict	o	
95	954645-630-0024	ぎんつば	銀鍔	ぎん-つば	align	o	
96	954646-472-0005	しのびいr	忍入	しのび-いる	JMdict	o	
97	954646-091-0014	かたい	科怠	くわたい	align	o	
98	954647-545-0002	ともまち	供待	とも-まち	JMdict	o	
99	954647-532-0011	とのたち	殿達	との-たち	JMdict	o	
100	954648-639-0009	りくぐんへいきぶ	陸軍兵器部	りくぐん-へいきぶ	align	o	
101	954648-470-0008	みやもりものいみ	宮守物忌	みやもり-ものいみ	align	o	
102	954646-402-0009	さんせい	算生	さん-せい	align	o	
103	954647-144-0045	そうりょうじ	總領事	そう-りゃうじ	L	o	
104	954646-253-0029	こじん	擧人	こじん	align	o	
105	954646-109-0016	くえ	凶會	く-ゑ	align	o	
106	954646-418-0020	しゅうけい	秋刑	しうけい	align	o	
107	954648-094-0048	はくかく	白鶴	はく-かく	align	o	
108	954647-318-0051	じちぼさつ	持地菩薩	ぢち-ぼさつ	align	o	
109	954648-558-0059	やしとう	椰子糖	やしたう	JMdict	o	
110	954648-270-0020	ふじんこんすう	不盡根數	ふじんこん-すら	JMdict	o	
111	954645-202-0062	うじもの	鵜自物	うじ-もの	align	o	
112	954645-427-0031	かたうた	片歌	かた-うた	JMdict	o	
113	954645-571-0061	きぬのしり	衣後	きぬ-の-しり	align	o	
114	954646-436-0029	しこくすじ	四國筋	しこく-すぢ	align	o	
115	954647-028-0033	すみとり	炭取	すみ-とり	JMdict	o	
116	954646-026-0023	くちいれにん	口入人	くちいれ-にん	JMdict	o	
117	954646-395-0019	さんがつぎり	三月桐	さんぐわつ-ぎり	align	o	
118	954648-549-0050	やきごて	燒鏝	やき-ごて	L	o	
119	954646-063-0019	くるまつば	車鍔	くるまつば	align	o	
120	954648-030-0028	にらみまわs	睨廻	にらみ-まはす	align	o	
121	954647-340-0018	ちゃやおんな	茶屋女	ちゃや-をんな	JMdict	o	
122	954648-062-0036	のがけあそび	野掛遊	のがけ-あそび	align	o	
123	954648-290-0013	ふなども	船艫	ふな-ども	align	o	
124	954648-166-0032	ひいばば	曾祖母	ひい-ばば	JMdict	o	
125	954648-418-0018	まや	眞屋	まや	JMdict	o	
126	954645-045-0011	あせしずく	汗雫	あせ-しづく	align	o	
127	954645-260-0014	えきでん	驛田	えきでん	align	o	
128	954646-540-0047	しゅくせき	宿碩	しゅく-せき	align	o	
129	954646-491-0011	しまめぐり	島廻	しまめぐり	align	o	
130	954647-492-0042	どうけい	動徑	どう-けい	L	o	
131	954645-135-0035	いちのひ	市日	いちのひ	align	o	
132	954647-632-0014	なんぼうはってん	南方八天	なんばう-はってん	align	o	
133	954645-427-0003	かたいき	片行	かた-いき	align	o	
134	954645-249-0021	うおひしお	魚醬	うを-ひしほ	align	o	
135	954646-286-0015	こいうら	戀占	こひ-うら	align	o	
136	954648-064-0043	のこりきく	殘菊	のこり-きく	align	o	
137	954648-431-0055	みおもい	御思	み-おもひ	align	o	
138	954647-271-0017	たびしょうぞく	旅裝束	たびしゃうぞく	align	o	
139	954646-030-0056	くじらもり	鯨銛	くぢら-もり	JMdict	o	
140	954645-579-0013	きべつるい	龜鼈類	きべつ-るゐ	align	o	
141	954645-021-0060	あかひげ	赤鬚	あか-ひげ	JMdict	o	
142	954645-311-0006	おおうちゆかり	大內緣	おほうち-ゆかり	align	o	
143	954646-215-0035	こくさいてがた	國際手形	こくさい-てがた	L	o	
144	954646-568-0013	しょき	暑氣	しょ-き	L	o	
145	954646-200-0004	こうはくしょうぶ	紅白勝負	こうはく-しょうぶ	align	o	
146	954646-418-0033	しゅうそう	秋草	しう-さう	align	o	
147	954648-240-0048	ひんおく	貧屋	ひん-をく	align	o	
148	954645-593-0012	きょうりゅう	狂流	きゃう-りう	align	o	
149	954648-018-0043	にっこうづけ	日光漬	にっくわう-づけ	align	o	
150	954646-417-0018	しゅうかいどうか	秋海棠科	しうかいだう-くわ	align	o	
151	954647-323-0057	ちぶしょう	智部省	ちぶしゃう	align	o	
152	954646-264-0006	ごずこう	牛頭香	ごづかう	align	o	
153	954647-546-0046	どろう	怒浪	ど-らう	align	o	
154	954647-337-0046	ちゃしょく	茶職	ちゃしょく	align	o	
155	954648-244-0047	ふうじゃ	風邪	ふうじゃ	JMdict	o	
156	954647-281-0006	たむしぐさ	田蟲草	たむし-ぐさ	align	o	
157	954646-599-0024	しんけん	神譴	しん-けん	align	o	
158	954646-369-0011	さすのみ	刺鑿	さす-のみ	align	o	
159	954647-449-0022	てきれいしゃ	適齡者	てきれい-しゃ	align	o	
160	954648-724-0014	おしみづかい	惜使	をしみ-づかひ	align	o	
161	954647-316-0028	じしんき	地震器	ぢしん-き	align	o	
162	954646-193-0009	こうざん	空盞	こう-ざん	align	o	
163	954647-060-0047	せいでんき	正電氣	せい-でんき	L	o	
164	954648-196-0015	ひたいつき	額突	ひたひつき	align	o	
165	954646-610-0032	しんじょう	信條	しん-でう	L	o	
166	954645-041-0003	あしがるば	足輕場	あしがる-ば	align	o	
167	954648-172-0049	ひきおk	引起	ひき-おこす	JMdict	o	
168	954647-331-0040	ちょうそんいいん	町村委員	ちゃうそん-ゐゐん	align	o	
169	954645-352-0002	かいぐんぞく	海軍屬	かいぐん-ぞく	align	o	
170	954646-376-0048	さね	實	さね	L	o	
171	954645-537-0001	きゅうめいふたい	救命浮帶	きうめい-ふたい	align	o	
172	954647-291-0039	たんしよう	單子葉	たん-しえふ	L	o	
173	954645-283-0028	おくにわ	奧庭	おく-には	JMdict	o	
174	954645-203-0035	うしろぐらi	後暗	うしろ-ぐらし	JMdict	o	
175	954647-266-0037	たねがき	種柿	たね-がき	align	o	
176	954645-309-0027	おb	負	おぶふ	JMdict	o	
177	954648-086-0026	ばいばいけいやく	賣買契約	ばいばい-けいやく	L	o	
178	954645-120-0045	いしごき	石御器	いし-ごき	align	o	
179	954646-540-0035	しゅくしん	宿心	しゅく-しん	align	o	
180	954648-027-0040	にまいかじのは	二枚梶葉	にまい-かぢのは	align	o	
181	954645-519-0006	かんしょう	癇商	かんしゃう	align	x	紙面の表記は けものへんの字（獧商・奸商の意）。二系統とも 癇 と誤読
182	954645-422-0059	かすれきず	掠傷	かすれきず	JMdict	o	
183	954646-309-0016	ごえいかんたい	護衞艦隊	ごゑいかん-たい	align	o	
184	954646-474-0011	しぼうしょうしょ	死亡證書	しばう-しょうしょ	align	o	
185	954647-334-0016	ちょうほうらく	長保樂	ちゃうほう-らく	align	o	
186	954645-292-0035	おそし	御祖師	おそし	align	o	
187	954647-117-0002	せんこう	先后	せん-こう	align	o	
188	954646-487-0053	しおどころ	鹽所	しほ-どころ	align	o	
189	954647-058-0018	せいそんしょうしょ	生存證書	せいそん-しょうしょ	align	o	
190	954647-047-0021	せいえき	正役	せい-えき	align	o	
191	954647-214-0020	たいわんぼうし	臺灣帽子	たいわん-ばうし	align	o	
192	954645-550-0036	きけんふたん	危險負擔	きけん-ふたん	L	o	
193	954646-600-0037	しんごんし	眞言師	しんごんし	align	o	
194	954647-281-0040	ためづく	爲盡	ため-づく	align	o	
195	954645-335-0009	おもいなやm	思惱	おもひ-なやむ	JMdict	o	
196	954647-221-0022	どうしんもの	道心者	だうしん-もの	align	o	
197	954648-311-0004	ぶんてい	文體	ぶん-てい	align	o	
198	954645-113-0033	いきもうけ	息儲	いき-まうけ	align	o	
199	954646-299-0034	こめのざ	米座	こめ-の-ざ	align	o	
200	954645-402-0008	がかんせき	鵝管石	がくわん-せき	align	o	
201	954646-455-0021	しちくづえ	紫竹杖	しちく-づゑ	align	o	
202	954645-405-0058	かげのじゃのめ	陰蛇目	かげのじゃのめ	align	o	
203	954648-581-0008	ゆいからg	結紮	ゆひからぐ	align	o	
204	954647-149-0024	そくせき	側席	そく-せき	align	o	
205	954645-152-0038	いとにしき	絲錦	いと-にしき	align	o	
206	954648-649-0022	りょうばん	量盤	りゃう-ばん	align	o	
207	954645-029-0003	あくじ	惡事	あく-じ	L	o	
208	954648-373-0035	ほらくち	洞口	ほら-くち	align	o	
209	954645-341-0034	おりまz	織交	おり-まぜる	JMdict	o	
210	954646-605-0032	しんしん	神心	しんしん	align	o	
211	954648-599-0041	よせしき	寄敷	よせ-しき	align	o	
212	954645-030-0002	あくと	惡徒	あく-と	L	o	
213	954646-489-0072	しまぐに	島國	しま-ぐに	L	o	
214	954647-152-0006	そくりょく	足力	そく-りょく	align	o	
215	954648-318-0038	へいたん	平旦	へい-たん	align	o	
216	954645-378-0039	こうらん	高覽	かうらん	L	o	
217	954646-073-0020	かいけい	會稽	くわいけい	L	o	
218	954646-057-0050	くらやしき	藏屋敷	くら-やしき	L	o	
219	954648-046-0055	ねごえ	寐聲	ね-ごゑ	align	o	
220	954648-190-0009	びしょく	美色	びしょく	align	o	
221	954647-445-0017	ちょうれんば	調練場	てうれん-ば	align	o	
222	954648-202-0027	ひっぺg	引剝	ひっ-ぺがす	JMdict	o	
223	954648-486-0026	むすびつくえ	結机	むすび-つくゑ	align	o	
224	954646-021-0019	くせがた	曲形	くせ-がた	align	o	
225	954646-133-0052	きょうとう	橋頭	けう-とう	JMdict	o	
226	954647-064-0052	せいめいうろこ	晴明鱗	せいめい-うろこ	align	o	
227	954645-398-0050	かくのぼう	角棒	かくのぼう	align	o	
228	954648-316-0014	へいがい	平懷	へい-ぐわい	align	o	
229	954648-600-0014	よそうじばと	與總次鳩	よそうじ-ばと	align	o	
230	954645-396-0030	かくしょう	客將	かく-しゃう	align	o	
231	954645-578-0053	きふるs	著舊	き-ふるす	align	o	
232	954648-490-0004	むとどけ	無屆	む-とどけ	L	o	
233	954645-460-0073	かわひらきぶね	側開船	かはひらき-ぶね	align	o	
234	954646-616-0003	しんもん	眞門	しんもん	L	o	
235	954645-264-0067	えどまんざい	江戶萬歲	えど-まんざい	align	o	
236	954646-276-0033	ことひきどり	琴彈鳥	ことひき-どり	align	o	
237	954647-597-0002	なつはぎ	夏萩	なつ-はぎ	JMdict	o	
238	954648-150-0029	はりたましい	張魂	はり-たましひ	align	o	
239	954646-504-0024	しょうそう	庄倉	しゃう-さう	align	o	
240	954645-062-0065	あいたけ	合竹	あひ-たけ	align	o	
241	954645-198-0062	うけはん	請判	うけ-はん	JMdict	o	
242	954647-403-0041	つつみい	包井	つつみ-ゐ	align	o	
243	954646-199-0017	こうは	紅波	こうは	align	o	
244	954647-497-0015	とうせんきょう	投扇興	とうせん-きょう	JMdict	o	
245	954646-559-0002	じゅんせんしゅう	准撰修	じゅん-せんしう	align	o	
246	954645-507-0043	かりばのとり	狩場鳥	かりば-の-とり	align	o	
247	954646-355-0030	さくじこぶぎょう	作事小奉行	さくじ-こぶぎゃう	align	o	
248	954647-337-0016	ちゃくね	著値	ちゃく-ね	align	o	
249	954648-629-0012	らんかく	卵殼	らん-かく	L	o	
250	954646-352-0022	さきかた	先肩	さき-かた	align	o	
251	954648-014-0004	にしきそう	錦草	にしき-さう	JMdict	o	
252	954648-188-0024	ひしめき	犇	ひし-めき	JMdict	o	
253	954646-279-0025	こなたさま	此方樣	こなた-さま	JMdict	o	
254	954648-263-0025	ふけんぎょうせい	府縣行政	ふけん-ぎゃうせい	align	o	
255	954647-434-0026	ていせい	鄭聲	てい-せい	JMdict	o	
256	954645-037-0014	あさにじ	朝虹	あさ-にじ	JMdict	o	
257	954648-054-0059	ねりかわ	煉革	ねり-かは	align	o	
258	954647-318-0061	ちちみかど	父帝	ちち-みかど	align	o	
259	954645-375-0007	こうのこし	香輿	かうのこし	align	o	
260	954646-616-0028	しんようけん	信用劵	しんよう-けん	align	o	
261	954648-230-0024	ひらざ	平座	ひらざ	align	o	
262	954647-189-0023	だいこくせんべい	大黒煎餅	だいこく-せんべい	align	o	
263	954646-447-0033	しそきせき	紫蘇輝石	しそきせき	align	o	
264	954647-060-0012	せいてい	成丁	せい-てい	align	o	
265	954645-341-0050	おりいのみや	下居宮	おりゐ-の-みや	align	o	
266	954648-430-0022	みあt	見當	み-あたる	L	o	
267	954645-249-0005	うおうり	魚賣	うを-うり	align	o	
268	954645-063-0015	あいてずみ	相手炭	あひて-ずみ	align	o	
269	954646-552-0019	じゅみょうあめ	壽命飴	じゅみゃうあめ	align	o	
270	954648-025-0004	にぶだい	二分代	にぶ-だい	align	o	
271	954646-336-0005	そうぐうせん	遭遇戰	さうぐう-せん	JMdict	o	
272	954645-608-0022	きょせき	巨石・鉅石	きょ-せき	L	o	
273	954645-616-0031	きりぬきえ	切拔繪	きりぬきゑ	JMdict	o	
274	954648-330-0047	べにひわ	紅鶸	べに-ひは	JMdict	o	
275	954646-259-0042	ごたいつき	五體附	ごたい-つき	align	o	
276	954646-020-0055	くすりのつかさ	藥司	くすりのつかさ	L	o	
277	954646-037-0044	くにやくきん	國役金	くにやくきん	align	o	
278	954645-399-0084	かくもり	角銛	かくもり	align	o	
279	954648-265-0018	ふさだめ	府定	ふ-さだめ	align	o	
280	954645-418-0019	かしやぐ	貸夜具	かし-やぐ	align	o	
281	954646-398-0037	さんじ	山寺	さんじ	align	o	
282	954646-349-0067	さがにんぎょう	嵯峨人形	さがにんぎゃう	align	o	
283	954647-252-0063	たちたちばな	立橘	たち-たちばな	align	o	
284	954646-606-0025	じんずい	神水	じん-ずゐ	JMdict	o	
285	954648-335-0029	へんじ	變事	へんじ	L	o	
286	954647-203-0039	たいない	對内	たい-ない	L	o	
287	954646-312-0017	ごんかん	權官	ごん-くわん	align	o	
288	954646-478-0039	しびせい	紫微星	しび-せい	align	o	
289	954645-070-0018	あまがつ	天兒	あま-がつ	JMdict	o	
290	954646-593-0016	しおりせきちく	栞石竹	しをり-せきちく	align	o	
291	954647-616-0006	なみいしゃ	並醫者	なみ-いしゃ	align	o	
292	954646-277-0025	こどもぎ	子供氣	こどもぎ	align	o	
293	954647-355-0008	ちょうかいしょ	懲戒書	ちょうかい-しょ	align	o	
294	954646-437-0059	しざい	私罪	し-ざい	align	o	
295	954645-041-0004	あしがるばた	足輕旗	あしがる-ばた	align	o	
296	954648-010-0029	にくぶとん	肉蒲團	にく-ぶとん	L	o	
297	954646-412-0004	さんりんかい	三輪會	さんりん-くわい	align	o	
298	954645-508-0008	かりまたや	雁股矢	かりまた-や	align	o	
299	954647-057-0013	せいせいか	整齊花	せいせい-くわ	align	o	
300	954647-226-0038	とうや	當夜	たう-や	L	o	
301	954645-339-0054	およびかかr	及掛	およびかかる	align	o	
302	954647-053-0044	せいし	聖使	せいし	align	o	
303	954647-068-0001	せいりょくはんい	勢力範圍	せいりょく-はんゐ	L	o	
304	954645-165-0070	いいかまu	言構	いひかまふ	align	o	
305	954648-616-0009	よろいざいく	鎧細工	よろひ-ざいく	align	o	
306	954648-445-0021	みちゃくひん	未著品	みちゃく-ひん	align	o	
307	954647-435-0004	ていた	手板	て-いた	align	o	
308	954646-367-0001	さしば	差齒	さし-ば	L	o	
309	954646-385-0020	さよちどり	小夜千鳥	さよ-ちどり	align	o	
310	954646-186-0007	こあながんな	小穴鉋	こあながんな	align	o	
311	954646-341-0019	そうぞく	裝束	さう-ぞく	L	o	
312	954647-189-0038	たいこしゅう	太鼓衆	たいこ-しゅう	align	o	
313	954645-200-0012	うこんえ	右近衞	う-こんゑ	align	o	
314	954647-302-0052	じうたい	地謠	ぢ-うたひ	L	o	
315	954646-535-0037	じゅうせん	縱線	じゅうせん	L	o	
316	954646-222-0013	ごくらくせかい	極樂世界	ごくらく-せかい	JMdict	o	
317	954647-303-0033	ちえだ	千枝	ちえだ	align	o	
318	954645-263-0054	えつき	柄附	えつき	align	o	
319	954645-030-0029	あくま	惡魔	あくま	L	o	
320	954647-581-0023	ながれち	流地	ながれ-ち	align	o	
321	954646-069-0051	くろねずみいろ	黒鼠色	くろねずみ-いろ	align	o	
322	954648-567-0040	やといちん	雇賃	やとひ-ちん	align	o	
323	954647-303-0015	ちゅうやおび	晝夜帶	ちうや-おび	JMdict	o	
324	954645-230-0049	うえさま	上樣	うへさま	L	o	
325	954645-186-0006	いわしじょうゆ	鰯醬油	いわし-じゃうゆ	align	o	
326	954648-536-0034	ももてえ	百手會	ももて-ゑ	align	o	
327	954647-596-0015	なっしょぼうず	納所坊主	なっしょ-ばうず	JMdict	o	
328	954646-120-0026	げいこつ	鯨骨	げい-こつ	JMdict	o	
329	954646-349-0016	さかt	屠	さかつ	JMdict	o	
330	954648-434-0048	みきりうり	見切賣	みきり-うり	JMdict	o	
331	954646-161-0034	げんがく	玄學	げん-がく	align	o	
332	954647-251-0014	たちうり	立賣	たち-うり	L	o	
333	954647-314-0061	ちしきぶつ	知識物	ちしき-ぶつ	align	o	
334	954647-448-0005	てきしょう	敵將	てき-しゃう	L	o	
335	954646-595-0016	しんごうほうち	信號報知	しんがうはうち	align	o	
336	954648-189-0001	ひじょうしょうしゅう	非常召集	ひじゃう-せうしふ	JMdict	o	
337	954646-026-0018	くちあら	口荒	くち-あら	JMdict	o	
338	954645-500-0052	からにし	辛螺	からにし	align	o	
339	954647-543-0007	とめおんな	留女	とめ-をんな	align	o	
340	954647-195-0021	たいしゃいん	退社員	たいしゃゐん	align	o	
341	954645-049-0005	あたり	當	あたり	L	o	
342	954646-408-0002	ざんぱん	殘飯	ざん-ぱん	L	o	
343	954647-246-0014	たすけことば	助詞	たすけ-ことば	align	o	
344	954648-736-0047	おんなのう	女能	をんな-のう	align	o	
345	954647-260-0034	たてき	立木	たて-き	align	o	
346	954646-430-0005	しきふ	職封	しき-ふ	align	o	
347	954646-103-0016	かんz	觀	くわん-ず	L	o	
348	954646-278-0038	ことんび	小鳶	こ-とんび	align	o	
349	954648-608-0051	よいのぞき	宵覗	よひ-のぞき	align	o	
350	954645-311-0033	おおおび	大帶	おほおび	align	o	
351	954648-728-0063	おどりじ	躍字	をどり-じ	JMdict	o	
352	954648-126-0015	はなしくせ	話癖	はなし-くせ	align	o	
353	954646-576-0005	しょと	書蠧	しょ-と	align	o	
354	954647-317-0006	じそうせん	持雙山	ぢそう-せん	align	o	
355	954648-584-0011	ゆうやくし	夕藥師	ゆふ-やくし	align	o	
356	954645-165-0039	いいおt	言落	いひおとす	JMdict	o	
357	954647-087-0022	せきしょう	石匠	せき-しゃう	JMdict	o	
358	954645-604-0021	ぎょくじん	玉人	ぎょく-じん	align	o	
359	954648-098-0008	はぐちしば	羽口芝	はぐち-しば	align	o	
360	954645-414-0024	かざりなわ	飾繩	かざり-なは	align	o	
361	954646-420-0016	しゅうせき	臭石	しうせき	JMdict	o	
362	954645-439-0038	かじき	舵木	かぢき	align	o	
363	954646-510-0011	しょうたいじょう	請待状	しゃうたい-じゃう	align	o	
364	954647-312-0019	ちくいん	竹院	ちく-ゐん	align	o	
365	954646-056-0010	くらじり	座尻	くら-じり	align	o	
366	954648-144-0014	はやおけ	早桶	はや-をけ	JMdict	o	
367	954645-188-0010	いんそう	隱相	いん-さう	align	o	
368	954648-231-0038	ひらのひ	平日	ひらのひ	align	o	
369	954645-564-0018	きちじょうか	吉祥果	きちじゃう-くわ	align	o	
370	954648-604-0040	よとく	餘得	よ-とく	L	o	
371	954646-531-0029	しゃり	闍梨	しゃり	align	o	
372	954647-343-0021	ちゅうきやみ	中氣病	ちゅうきやみ	align	o	
373	954647-078-0038	しょうちん	少鎭	せう-ちん	align	o	
374	954648-057-0052	ねんしょうしゃ	年少者	ねんせう-しゃ	JMdict	o	
375	954645-380-0016	かよう	荷葉	か-えふ	JMdict	o	
376	954647-036-0032	すいじょうかじょ	穗状花序	すゐじゃう-くわじょ	L	o	
377	954645-168-0019	いいひろg	言廣	いひ-ひろぐ	align	o	
378	954645-437-0012	かたやまもと	片山下	かたやま-もと	align	o	
379	954647-611-0031	なまがれ	生枯	なま-がれ	align	o	
380	954647-338-0062	ちゃのきばたけ	茶樹畑	ちゃのき-ばたけ	align	o	
381	954647-327-0015	じょうき	杖期	ぢゃう-き	align	o	
382	954646-595-0010	じんこう	仁孝	じん-かう	align	o	
383	954648-039-0032	ぬいしめ	縫締	ぬひしめ	align	o	
384	954647-258-0018	たつとりの	立鳥之	たつとり-の	align	o	
385	954648-490-0035	むなしぶね	空船	むなし-ぶね	align	o	
386	954648-162-0023	はんものぐさ	半物草	はん-ものぐさ	align	o	
387	954646-442-0010	じしょう	次將	じ-しゃう	JMdict	o	
388	954645-411-0042	かざじるし	風標	かざ-じるし	align	o	
389	954648-544-0045	ようくん	養君	やう-くん	align	o	
390	954645-391-0002	かきもr	書漏	かき-もらす	JMdict	o	
391	954648-097-0032	ばくせん	瀑川	ばく-せん	align	o	
392	954646-392-0042	さんこう	三行	さんかう	align	o	
393	954645-041-0065	あしたれぼし	足垂星	あしたれぼし	JMdict	o	
394	954647-073-0047	しょうさてつづき	照査手續	せうさ-てつづき	align	o	
395	954646-347-0040	さかいき	酒息	さかいき	JMdict	o	
396	954647-164-0036	そばつぎ	側次	そば-つぎ	align	o	
397	954646-027-0017	くちきばと	朽木鳩	くちき-ばと	align	o	
398	954648-059-0028	のいばら	野薔薇	の-いばら	JMdict	o	
399	954647-388-0041	つきぬk	突拔	つき-ぬける	JMdict	o	
400	954646-513-0028	しょうばいてっぽう	商賣鐵砲	しゃうばい-てっぱう	align	o	
401	954647-581-0037	ながれよr	流寄	ながれ-よる	JMdict	o	
